img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.263 | Acc:36.686% | total 2704
Server Batch[187/500] KD:0.0643 ValAcc32.78
Server Batch[188/500] KD:0.0539 ValAcc32.42
Server Batch[189/500] KD:0.0565 ValAcc32.36
Server Batch[190/500] KD:0.0648 ValAcc33.06
Server Batch[191/500] KD:0.0580 ValAcc33.1
Server Batch[192/500] KD:0.0573 ValAcc33.12
Server Batch[193/500] KD:0.0654 ValAcc32.74
Server Batch[194/500] KD:0.0510 ValAcc33.46
Server Batch[195/500] KD:0.0562 ValAcc33.04
Server Batch[196/500] KD:0.0580 ValAcc32.8
Server Batch[197/500] KD:0.0628 ValAcc32.5
Server Batch[198/500] KD:0.0569 ValAcc32.8
Server Batch[199/500] KD:0.0518 ValAcc31.62
Server Batch[200/500] KD:0.0683 ValAcc32.0
Server Batch[201/500] KD:0.0537 ValAcc31.18
Server Batch[202/500] KD:0.0533 ValAcc31.54
Server Batch[203/500] KD:0.1129 ValAcc32.46
Server Batch[204/500] KD:0.0518 ValAcc32.02
Server Batch[205/500] KD:0.0541 ValAcc32.8
Server Batch[206/500] KD:0.0779 ValAcc32.9
Server Batch[207/500] KD:0.0554 ValAcc32.82
Server Batch[208/500] KD:0.0541 ValAcc32.92
Server Batch[209/500] KD:0.0848 ValAcc33.6
Server Batch[210/500] KD:0.0500 ValAcc32.94
Server Batch[211/500] KD:0.0571 ValAcc32.46
Server Batch[212/500] KD:0.0560 ValAcc32.68
Server Batch[213/500] KD:0.0786 ValAcc31.82
Server Batch[214/500] KD:0.0498 ValAcc31.5
Server Batch[215/500] KD:0.0548 ValAcc31.26
Server Batch[216/500] KD:0.0552 ValAcc31.42
Server Batch[217/500] KD:0.0498 ValAcc31.78
Server Batch[218/500] KD:0.0616 ValAcc31.78
Server Batch[219/500] KD:0.0590 ValAcc31.3
Server Batch[220/500] KD:0.0547 ValAcc31.8
Server Batch[221/500] KD:0.0576 ValAcc32.36
Server Batch[222/500] KD:0.0567 ValAcc32.0
Server Batch[223/500] KD:0.0509 ValAcc32.4
Server Batch[224/500] KD:0.0611 ValAcc33.1
Server Batch[225/500] KD:0.0525 ValAcc32.62
Server Batch[226/500] KD:0.0678 ValAcc32.7
Server Batch[227/500] KD:0.0480 ValAcc32.8
Server Batch[228/500] KD:0.0680 ValAcc32.46
Server Batch[229/500] KD:0.0511 ValAcc32.34
Server Batch[230/500] KD:0.0908 ValAcc31.82
Server Batch[231/500] KD:0.0547 ValAcc31.86
Server Batch[232/500] KD:0.0569 ValAcc32.18
Server Batch[233/500] KD:0.0576 ValAcc31.94
Server Batch[234/500] KD:0.0550 ValAcc32.76
Server Batch[235/500] KD:0.0533 ValAcc31.96
Server Batch[236/500] KD:0.0466 ValAcc32.16
Server Batch[237/500] KD:0.0522 ValAcc32.54
Server Batch[238/500] KD:0.0478 ValAcc32.66
Server Batch[239/500] KD:0.0557 ValAcc32.58
Server Batch[240/500] KD:0.0479 ValAcc32.46
Server Batch[241/500] KD:0.0483 ValAcc31.9
Server Batch[242/500] KD:0.0781 ValAcc31.98
Server Batch[243/500] KD:0.0455 ValAcc31.7
Server Batch[244/500] KD:0.0488 ValAcc32.1
Server Batch[245/500] KD:0.0494 ValAcc31.76
Server Batch[246/500] KD:0.0489 ValAcc32.32
Server Batch[247/500] KD:0.0462 ValAcc32.08
Server Batch[248/500] KD:0.0525 ValAcc32.34
Server Batch[249/500] KD:0.0454 ValAcc32.58
Server Batch[250/500] KD:0.0478 ValAcc32.7
Server Batch[251/500] KD:0.0484 ValAcc32.12
Server Batch[252/500] KD:0.0508 ValAcc32.34
Server Batch[253/500] KD:0.0478 ValAcc32.36
Server Batch[254/500] KD:0.0675 ValAcc32.08
Server Batch[255/500] KD:0.0685 ValAcc32.82
Server Batch[256/500] KD:0.0454 ValAcc31.42
Server Batch[257/500] KD:0.0571 ValAcc32.12
Server Batch[258/500] KD:0.0447 ValAcc31.8
Server Batch[259/500] KD:0.1030 ValAcc32.28
Server Batch[260/500] KD:0.0556 ValAcc32.34
Server Batch[261/500] KD:0.0489 ValAcc32.62
Server Batch[262/500] KD:0.0540 ValAcc32.62
Server Batch[263/500] KD:0.0447 ValAcc32.38
Server Batch[264/500] KD:0.0553 ValAcc32.58
Server Batch[265/500] KD:0.0499 ValAcc32.72
Server Batch[266/500] KD:0.0523 ValAcc32.48
Server Batch[267/500] KD:0.0710 ValAcc32.32
Server Batch[268/500] KD:0.0468 ValAcc31.46
Server Batch[269/500] KD:0.0584 ValAcc32.06
Server Batch[270/500] KD:0.0490 ValAcc31.9
Server Batch[271/500] KD:0.0534 ValAcc31.76
Server Batch[272/500] KD:0.0460 ValAcc31.5
Server Batch[273/500] KD:0.0551 ValAcc31.74
Server Batch[274/500] KD:0.0483 ValAcc32.32
Server Batch[275/500] KD:0.0452 ValAcc32.74
Server Batch[276/500] KD:0.0449 ValAcc32.42
Server Batch[277/500] KD:0.0544 ValAcc32.18
Server Batch[278/500] KD:0.0482 ValAcc32.16
Server Batch[279/500] KD:0.0471 ValAcc32.36
Server Batch[280/500] KD:0.0433 ValAcc32.32
Server Batch[281/500] KD:0.0923 ValAcc32.22
Server Batch[282/500] KD:0.0509 ValAcc31.96
Server Batch[283/500] KD:0.0519 ValAcc32.06
Server Batch[284/500] KD:0.0439 ValAcc32.0
Server Batch[285/500] KD:0.0544 ValAcc32.32
Server Batch[286/500] KD:0.0471 ValAcc32.1
Server Batch[287/500] KD:0.0496 ValAcc31.58
Server Batch[288/500] KD:0.0439 ValAcc31.8
Server Batch[289/500] KD:0.0484 ValAcc31.82
Server Batch[290/500] KD:0.0441 ValAcc32.18
Server Batch[291/500] KD:0.0417 ValAcc32.06
Server Batch[292/500] KD:0.0487 ValAcc32.42
Server Batch[293/500] KD:0.0433 ValAcc32.28
Server Batch[294/500] KD:0.0403 ValAcc32.36
Server Batch[295/500] KD:0.0478 ValAcc32.28
Server Batch[296/500] KD:0.0583 ValAcc32.06
Server Batch[297/500] KD:0.0441 ValAcc32.36
Server Batch[298/500] KD:0.0440 ValAcc31.92
Server Batch[299/500] KD:0.0801 ValAcc31.66
Server Batch[300/500] KD:0.0445 ValAcc32.34
Server Batch[301/500] KD:0.0454 ValAcc32.12
Server Batch[302/500] KD:0.0918 ValAcc31.7
Server Batch[303/500] KD:0.0468 ValAcc31.54
Server Batch[304/500] KD:0.0438 ValAcc32.54
Server Batch[305/500] KD:0.0476 ValAcc31.54
Server Batch[306/500] KD:0.0437 ValAcc31.98
Server Batch[307/500] KD:0.0505 ValAcc32.26
Server Batch[308/500] KD:0.0439 ValAcc32.84
Server Batch[309/500] KD:0.0477 ValAcc32.26
Server Batch[310/500] KD:0.0446 ValAcc32.64
Server Batch[311/500] KD:0.1058 ValAcc32.4
Server Batch[312/500] KD:0.0437 ValAcc32.36
Server Batch[313/500] KD:0.0417 ValAcc32.12
Server Batch[314/500] KD:0.0521 ValAcc32.62
Server Batch[315/500] KD:0.0439 ValAcc32.94
Server Batch[316/500] KD:0.0442 ValAcc32.94
Server Batch[317/500] KD:0.0613 ValAcc32.42
Server Batch[318/500] KD:0.0422 ValAcc32.68
Server Batch[319/500] KD:0.0485 ValAcc32.6
Server Batch[320/500] KD:0.0640 ValAcc32.8
Server Batch[321/500] KD:0.0457 ValAcc32.48
Server Batch[322/500] KD:0.0481 ValAcc31.96
Server Batch[323/500] KD:0.0423 ValAcc32.04
Server Batch[324/500] KD:0.0453 ValAcc32.54
Server Batch[325/500] KD:0.0461 ValAcc32.32
Server Batch[326/500] KD:0.0490 ValAcc32.3
Server Batch[327/500] KD:0.0408 ValAcc33.0
Server Batch[328/500] KD:0.0607 ValAcc32.06
Server Batch[329/500] KD:0.0489 ValAcc32.86
Server Batch[330/500] KD:0.0408 ValAcc32.76
Server Batch[331/500] KD:0.0466 ValAcc32.72
Server Batch[332/500] KD:0.0805 ValAcc31.92
Server Batch[333/500] KD:0.0419 ValAcc32.72
Server Batch[334/500] KD:0.0682 ValAcc32.9
Server Batch[335/500] KD:0.0424 ValAcc32.58
Server Batch[336/500] KD:0.0474 ValAcc32.08
Server Batch[337/500] KD:0.0435 ValAcc32.58
Server Batch[338/500] KD:0.0434 ValAcc33.08
Server Batch[339/500] KD:0.0410 ValAcc32.42
Server Batch[340/500] KD:0.0438 ValAcc32.28
Server Batch[341/500] KD:0.0443 ValAcc33.18
Server Batch[342/500] KD:0.0411 ValAcc32.64
Server Batch[343/500] KD:0.0454 ValAcc32.44
Server Batch[344/500] KD:0.0523 ValAcc32.34
Server Batch[345/500] KD:0.0429 ValAcc32.48
Server Batch[346/500] KD:0.0435 ValAcc32.1
Server Batch[347/500] KD:0.0415 ValAcc32.14
Server Batch[348/500] KD:0.0408 ValAcc32.56
Server Batch[349/500] KD:0.0483 ValAcc32.68
Server Batch[350/500] KD:0.0526 ValAcc32.26
Server Batch[351/500] KD:0.0399 ValAcc32.14
Server Batch[352/500] KD:0.0428 ValAcc32.6
Server Batch[353/500] KD:0.0579 ValAcc32.36
Server Batch[354/500] KD:0.0415 ValAcc31.9
Server Batch[355/500] KD:0.0441 ValAcc32.6
Server Batch[356/500] KD:0.0504 ValAcc32.68
Server Batch[357/500] KD:0.0391 ValAcc32.44
Server Batch[358/500] KD:0.0414 ValAcc32.44
Server Batch[359/500] KD:0.0451 ValAcc31.96
Server Batch[360/500] KD:0.0410 ValAcc32.4
Server Batch[361/500] KD:0.0491 ValAcc32.32
Server Batch[362/500] KD:0.0717 ValAcc32.48
Server Batch[363/500] KD:0.0411 ValAcc32.3
Server Batch[364/500] KD:0.0581 ValAcc32.1
Server Batch[365/500] KD:0.0397 ValAcc32.26
Server Batch[366/500] KD:0.0461 ValAcc32.92
Server Batch[367/500] KD:0.0414 ValAcc31.82
Server Batch[368/500] KD:0.0487 ValAcc32.32
Server Batch[369/500] KD:0.0455 ValAcc32.2
Server Batch[370/500] KD:0.0425 ValAcc32.36
Server Batch[371/500] KD:0.0513 ValAcc32.08
Server Batch[372/500] KD:0.0452 ValAcc32.9
Server Batch[373/500] KD:0.0421 ValAcc31.98
Server Batch[374/500] KD:0.0480 ValAcc31.94
Server Batch[375/500] KD:0.0401 ValAcc32.62
Server Batch[376/500] KD:0.0435 ValAcc32.22
Server Batch[377/500] KD:0.0671 ValAcc32.82
Server Batch[378/500] KD:0.0409 ValAcc32.42
Server Batch[379/500] KD:0.0478 ValAcc32.92
Server Batch[380/500] KD:0.0669 ValAcc32.56
Server Batch[381/500] KD:0.0509 ValAcc32.64
Server Batch[382/500] KD:0.0390 ValAcc32.44
Server Batch[383/500] KD:0.0449 ValAcc33.1
Server Batch[384/500] KD:0.0408 ValAcc33.14
Server Batch[385/500] KD:0.0434 ValAcc32.56
Server Batch[386/500] KD:0.1072 ValAcc33.18
Server Batch[387/500] KD:0.0388 ValAcc33.1
Server Batch[388/500] KD:0.0727 ValAcc32.84
Server Batch[389/500] KD:0.0420 ValAcc31.86
Server Batch[390/500] KD:0.0383 ValAcc32.26
Server Batch[391/500] KD:0.0576 ValAcc32.42
Server Batch[392/500] KD:0.0403 ValAcc31.8
Server Batch[393/500] KD:0.0407 ValAcc32.08
Server Batch[394/500] KD:0.0500 ValAcc32.4
Server Batch[395/500] KD:0.0434 ValAcc32.34
Server Batch[396/500] KD:0.0445 ValAcc32.1
Server Batch[397/500] KD:0.0407 ValAcc32.66
Server Batch[398/500] KD:0.0671 ValAcc32.3
Server Batch[399/500] KD:0.0398 ValAcc32.56
Server Batch[400/500] KD:0.0482 ValAcc32.3
Server Batch[401/500] KD:0.0531 ValAcc32.62
Server Batch[402/500] KD:0.0776 ValAcc32.38
Server Batch[403/500] KD:0.0394 ValAcc32.36
Server Batch[404/500] KD:0.0839 ValAcc32.5
Server Batch[405/500] KD:0.0431 ValAcc32.36
Server Batch[406/500] KD:0.0402 ValAcc33.04
Server Batch[407/500] KD:0.0386 ValAcc32.14
Server Batch[408/500] KD:0.0473 ValAcc32.54
Server Batch[409/500] KD:0.0452 ValAcc32.86
Server Batch[410/500] KD:0.0429 ValAcc33.04
Server Batch[411/500] KD:0.0387 ValAcc32.48
Server Batch[412/500] KD:0.0446 ValAcc32.64
Server Batch[413/500] KD:0.0415 ValAcc33.14
Server Batch[414/500] KD:0.0422 ValAcc33.24
Server Batch[415/500] KD:0.0412 ValAcc33.2
Server Batch[416/500] KD:0.0438 ValAcc32.62
Server Batch[417/500] KD:0.0425 ValAcc32.16
Server Batch[418/500] KD:0.0385 ValAcc32.86
Server Batch[419/500] KD:0.0411 ValAcc32.3
Server Batch[420/500] KD:0.0425 ValAcc32.52
Server Batch[421/500] KD:0.0403 ValAcc32.54
Server Batch[422/500] KD:0.0383 ValAcc32.98
Server Batch[423/500] KD:0.0618 ValAcc32.34
Server Batch[424/500] KD:0.0411 ValAcc32.32
Server Batch[425/500] KD:0.0416 ValAcc32.46
Server Batch[426/500] KD:0.0385 ValAcc32.78
Server Batch[427/500] KD:0.0463 ValAcc32.26
Server Batch[428/500] KD:0.0405 ValAcc32.66
Server Batch[429/500] KD:0.0457 ValAcc32.48
Server Batch[430/500] KD:0.0416 ValAcc32.36
Server Batch[431/500] KD:0.0979 ValAcc32.84
Server Batch[432/500] KD:0.0512 ValAcc32.82
Server Batch[433/500] KD:0.0382 ValAcc32.64
Server Batch[434/500] KD:0.0455 ValAcc32.72
Server Batch[435/500] KD:0.0389 ValAcc33.08
Server Batch[436/500] KD:0.0457 ValAcc31.78
Server Batch[437/500] KD:0.0667 ValAcc32.74
Server Batch[438/500] KD:0.0581 ValAcc32.24
Server Batch[439/500] KD:0.0420 ValAcc33.34
Server Batch[440/500] KD:0.0372 ValAcc32.82
Server Batch[441/500] KD:0.0420 ValAcc33.16
Server Batch[442/500] KD:0.0442 ValAcc32.3
Server Batch[443/500] KD:0.0384 ValAcc32.72
Server Batch[444/500] KD:0.0504 ValAcc32.24
Server Batch[445/500] KD:0.0444 ValAcc32.68
Server Batch[446/500] KD:0.0393 ValAcc32.54
Server Batch[447/500] KD:0.0379 ValAcc32.2
Server Batch[448/500] KD:0.0432 ValAcc32.62
Server Batch[449/500] KD:0.0392 ValAcc32.8
Server Batch[450/500] KD:0.0424 ValAcc33.24
Server Batch[451/500] KD:0.0376 ValAcc32.82
Server Batch[452/500] KD:0.0435 ValAcc32.56
Server Batch[453/500] KD:0.0419 ValAcc32.7
Server Batch[454/500] KD:0.0398 ValAcc31.94
Server Batch[455/500] KD:0.0500 ValAcc32.36
Server Batch[456/500] KD:0.0394 ValAcc32.3
Server Batch[457/500] KD:0.0448 ValAcc32.96
Server Batch[458/500] KD:0.0430 ValAcc32.56
Server Batch[459/500] KD:0.0397 ValAcc32.24
Server Batch[460/500] KD:0.0502 ValAcc32.84
Server Batch[461/500] KD:0.0535 ValAcc32.54
Server Batch[462/500] KD:0.0396 ValAcc32.42
Server Batch[463/500] KD:0.0414 ValAcc32.36
Server Batch[464/500] KD:0.0431 ValAcc32.68
Server Batch[465/500] KD:0.0392 ValAcc32.12
Server Batch[466/500] KD:0.0417 ValAcc32.74
Server Batch[467/500] KD:0.0424 ValAcc33.34
Server Batch[468/500] KD:0.0389 ValAcc32.62
Server Batch[469/500] KD:0.0535 ValAcc32.04
Server Batch[470/500] KD:0.0413 ValAcc32.62
Server Batch[471/500] KD:0.0470 ValAcc32.38
Server Batch[472/500] KD:0.0391 ValAcc32.74
Server Batch[473/500] KD:0.0469 ValAcc32.6
Server Batch[474/500] KD:0.0409 ValAcc32.28
Server Batch[475/500] KD:0.0441 ValAcc32.42
Server Batch[476/500] KD:0.0384 ValAcc32.68
Server Batch[477/500] KD:0.0376 ValAcc31.86
Server Batch[478/500] KD:0.0446 ValAcc32.46
Server Batch[479/500] KD:0.0461 ValAcc32.48
Server Batch[480/500] KD:0.0418 ValAcc32.86
Server Batch[481/500] KD:0.0380 ValAcc32.92
Server Batch[482/500] KD:0.0416 ValAcc32.48
Server Batch[483/500] KD:0.0405 ValAcc32.58
Server Batch[484/500] KD:0.0385 ValAcc32.86
Server Batch[485/500] KD:0.0483 ValAcc32.12
Server Batch[486/500] KD:0.0623 ValAcc32.78
Server Batch[487/500] KD:0.0397 ValAcc32.68
Server Batch[488/500] KD:0.0367 ValAcc32.72
Server Batch[489/500] KD:0.0381 ValAcc32.3
Server Batch[490/500] KD:0.0470 ValAcc32.1
Server Batch[491/500] KD:0.0419 ValAcc32.56
Server Batch[492/500] KD:0.0379 ValAcc32.94
Server Batch[493/500] KD:0.0405 ValAcc32.12
Server Batch[494/500] KD:0.0453 ValAcc32.96
Server Batch[495/500] KD:0.0430 ValAcc32.24
Server Batch[496/500] KD:0.0389 ValAcc32.24
Server Batch[497/500] KD:0.0852 ValAcc32.74
Server Batch[498/500] KD:0.0505 ValAcc32.5
Server Batch[499/500] KD:0.0392 ValAcc32.42
use init server model instead.
round 11 select clients [15, 1, 9, 12, 5, 2, 8, 3] fedavg global model 39.58 time 15286.32
personalized cli 0 ep 0 batch 156  train Loss: 8668.218 | Acc:26.513% | total 2512
personalized cli 0 ep 1 batch 156  train Loss: 8594.267 | Acc:35.271% | total 2512
personalized cli 0 ep 2 batch 156  train Loss: 8554.832 | Acc:40.764% | total 2512
personalized cli 0 ep 3 batch 156  train Loss: 8533.812 | Acc:43.153% | total 2512
personalized cli 0 ep 4 batch 156  train Loss: 8522.564 | Acc:42.954% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 8516.615 | Acc:43.352% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 8513.357 | Acc:43.631% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 8511.638 | Acc:45.820% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 8510.714 | Acc:45.223% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 8510.285 | Acc:44.745% | total 2512
Computing loss landscape for all 20 clients at round 12...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=5.6468
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=5.2302
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=9.6774
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=4.8428
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=4.7074
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=6.2506
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=4.3975
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=4.5016
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=5.1092
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=4.1510
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=4.3933
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=4.8542
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=4.0949
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=4.3648
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=4.9749
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=4.2808
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=4.5900
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=5.6962
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=4.6113
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=5.2830
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=9.9921
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=7.1231
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round12.png'
✓ 2D loss landscape saved to 'loss_landscape_clients_2d_round12.png'
cli 0 ep 0 batch 156  train Loss: 1.961 | Acc:47.811% | total 2512
cli 0 ep 1 batch 156  train Loss: 1.571 | Acc:56.529% | total 2512
cli 0 ep 2 batch 156  train Loss: 1.461 | Acc:58.121% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.415 | Acc:59.713% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.422 | Acc:58.599% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.392 | Acc:60.589% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.331 | Acc:61.584% | total 2512
cli 0 ep 7 batch 156  train Loss: 1.308 | Acc:62.540% | total 2512
cli 0 ep 8 batch 156  train Loss: 1.322 | Acc:62.301% | total 2512
cli 0 ep 9 batch 156  train Loss: 1.261 | Acc:63.256% | total 2512
personalized cli 6 ep 0 batch 88  train Loss: 8687.147 | Acc:27.317% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 8633.216 | Acc:43.539% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 8595.668 | Acc:50.562% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 8569.469 | Acc:51.124% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 8551.039 | Acc:53.301% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 8538.144 | Acc:53.862% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 8529.111 | Acc:55.829% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 8522.777 | Acc:55.548% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 8518.398 | Acc:56.320% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 8515.273 | Acc:57.022% | total 1424
cli 6 ep 0 batch 88  train Loss: 1.823 | Acc:56.180% | total 1424
cli 6 ep 1 batch 88  train Loss: 1.400 | Acc:65.730% | total 1424
cli 6 ep 2 batch 88  train Loss: 1.274 | Acc:67.626% | total 1424
cli 6 ep 3 batch 88  train Loss: 1.185 | Acc:68.469% | total 1424
cli 6 ep 4 batch 88  train Loss: 1.181 | Acc:70.365% | total 1424
cli 6 ep 5 batch 88  train Loss: 1.158 | Acc:68.048% | total 1424
cli 6 ep 6 batch 88  train Loss: 1.077 | Acc:71.770% | total 1424
cli 6 ep 7 batch 88  train Loss: 1.029 | Acc:71.419% | total 1424
cli 6 ep 8 batch 88  train Loss: 1.040 | Acc:72.121% | total 1424
cli 6 ep 9 batch 88  train Loss: 1.021 | Acc:72.823% | total 1424
personalized cli 17 ep 0 batch 160  train Loss: 8665.151 | Acc:24.224% | total 2576
personalized cli 17 ep 1 batch 160  train Loss: 8590.560 | Acc:37.694% | total 2576
personalized cli 17 ep 2 batch 160  train Loss: 8551.546 | Acc:41.033% | total 2576
personalized cli 17 ep 3 batch 160  train Loss: 8531.025 | Acc:44.216% | total 2576
personalized cli 17 ep 4 batch 160  train Loss: 8520.245 | Acc:45.342% | total 2576
personalized cli 17 ep 5 batch 160  train Loss: 8514.581 | Acc:45.536% | total 2576
personalized cli 17 ep 6 batch 160  train Loss: 8511.656 | Acc:46.002% | total 2576
personalized cli 17 ep 7 batch 160  train Loss: 8510.106 | Acc:44.992% | total 2576
personalized cli 17 ep 8 batch 160  train Loss: 8509.283 | Acc:46.234% | total 2576
personalized cli 17 ep 9 batch 160  train Loss: 8508.816 | Acc:47.089% | total 2576
cli 17 ep 0 batch 160  train Loss: 2.150 | Acc:44.604% | total 2576
cli 17 ep 1 batch 160  train Loss: 1.623 | Acc:55.823% | total 2576
cli 17 ep 2 batch 160  train Loss: 1.512 | Acc:58.191% | total 2576
cli 17 ep 3 batch 160  train Loss: 1.451 | Acc:59.317% | total 2576
cli 17 ep 4 batch 160  train Loss: 1.420 | Acc:59.550% | total 2576
cli 17 ep 5 batch 160  train Loss: 1.337 | Acc:61.762% | total 2576
cli 17 ep 6 batch 160  train Loss: 1.329 | Acc:62.073% | total 2576
cli 17 ep 7 batch 160  train Loss: 1.292 | Acc:63.121% | total 2576
cli 17 ep 8 batch 160  train Loss: 1.278 | Acc:63.781% | total 2576
cli 17 ep 9 batch 160  train Loss: 1.313 | Acc:62.694% | total 2576
personalized cli 7 ep 0 batch 184  train Loss: 8658.501 | Acc:31.318% | total 2960
personalized cli 7 ep 1 batch 184  train Loss: 8579.694 | Acc:46.655% | total 2960
personalized cli 7 ep 2 batch 184  train Loss: 8542.268 | Acc:49.696% | total 2960
personalized cli 7 ep 3 batch 184  train Loss: 8524.437 | Acc:51.081% | total 2960
personalized cli 7 ep 4 batch 184  train Loss: 8515.895 | Acc:52.027% | total 2960
personalized cli 7 ep 5 batch 184  train Loss: 8511.811 | Acc:53.007% | total 2960
personalized cli 7 ep 6 batch 184  train Loss: 8509.887 | Acc:52.196% | total 2960
personalized cli 7 ep 7 batch 184  train Loss: 8508.989 | Acc:52.669% | total 2960
personalized cli 7 ep 8 batch 184  train Loss: 8508.505 | Acc:53.514% | total 2960
personalized cli 7 ep 9 batch 184  train Loss: 8508.300 | Acc:53.311% | total 2960
cli 7 ep 0 batch 184  train Loss: 1.710 | Acc:56.520% | total 2960
cli 7 ep 1 batch 184  train Loss: 1.310 | Acc:65.000% | total 2960
cli 7 ep 2 batch 184  train Loss: 1.248 | Acc:66.115% | total 2960
cli 7 ep 3 batch 184  train Loss: 1.207 | Acc:66.993% | total 2960
cli 7 ep 4 batch 184  train Loss: 1.162 | Acc:67.432% | total 2960
cli 7 ep 5 batch 184  train Loss: 1.144 | Acc:67.838% | total 2960
cli 7 ep 6 batch 184  train Loss: 1.142 | Acc:68.142% | total 2960
cli 7 ep 7 batch 184  train Loss: 1.115 | Acc:67.872% | total 2960
cli 7 ep 8 batch 184  train Loss: 1.110 | Acc:69.561% | total 2960
cli 7 ep 9 batch 184  train Loss: 1.113 | Acc:68.176% | total 2960
personalized cli 12 ep 0 batch 167  train Loss: 8662.969 | Acc:29.278% | total 2688
personalized cli 12 ep 1 batch 167  train Loss: 8587.191 | Acc:40.885% | total 2688
personalized cli 12 ep 2 batch 167  train Loss: 8548.530 | Acc:44.568% | total 2688
personalized cli 12 ep 3 batch 167  train Loss: 8528.839 | Acc:46.243% | total 2688
personalized cli 12 ep 4 batch 167  train Loss: 8518.717 | Acc:47.582% | total 2688
personalized cli 12 ep 5 batch 167  train Loss: 8513.569 | Acc:48.958% | total 2688
personalized cli 12 ep 6 batch 167  train Loss: 8510.948 | Acc:48.438% | total 2688
personalized cli 12 ep 7 batch 167  train Loss: 8509.574 | Acc:49.293% | total 2688
personalized cli 12 ep 8 batch 167  train Loss: 8508.893 | Acc:48.810% | total 2688
personalized cli 12 ep 9 batch 167  train Loss: 8508.518 | Acc:49.070% | total 2688
cli 12 ep 0 batch 167  train Loss: 1.717 | Acc:55.469% | total 2688
cli 12 ep 1 batch 167  train Loss: 1.393 | Acc:61.942% | total 2688
cli 12 ep 2 batch 167  train Loss: 1.340 | Acc:62.463% | total 2688
cli 12 ep 3 batch 167  train Loss: 1.288 | Acc:63.951% | total 2688
cli 12 ep 4 batch 167  train Loss: 1.271 | Acc:64.025% | total 2688
cli 12 ep 5 batch 167  train Loss: 1.237 | Acc:65.253% | total 2688
cli 12 ep 6 batch 167  train Loss: 1.250 | Acc:64.137% | total 2688
cli 12 ep 7 batch 167  train Loss: 1.176 | Acc:66.220% | total 2688
cli 12 ep 8 batch 167  train Loss: 1.179 | Acc:65.625% | total 2688
cli 12 ep 9 batch 167  train Loss: 1.166 | Acc:66.778% | total 2688
personalized cli 8 ep 0 batch 120  train Loss: 8677.092 | Acc:23.554% | total 1936
personalized cli 8 ep 1 batch 120  train Loss: 8612.212 | Acc:36.725% | total 1936
personalized cli 8 ep 2 batch 120  train Loss: 8572.340 | Acc:41.426% | total 1936
