img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
personalized cli 9 ep 1 batch 171  train Loss: 8591.912 | Acc:34.157% | total 2752
personalized cli 9 ep 2 batch 171  train Loss: 8551.151 | Acc:40.661% | total 2752
personalized cli 9 ep 3 batch 171  train Loss: 8530.651 | Acc:41.969% | total 2752
personalized cli 9 ep 4 batch 171  train Loss: 8520.319 | Acc:44.004% | total 2752
personalized cli 9 ep 5 batch 171  train Loss: 8515.180 | Acc:44.041% | total 2752
personalized cli 9 ep 6 batch 171  train Loss: 8512.519 | Acc:44.731% | total 2752
personalized cli 9 ep 7 batch 171  train Loss: 8511.251 | Acc:43.859% | total 2752
personalized cli 9 ep 8 batch 171  train Loss: 8510.559 | Acc:44.949% | total 2752
personalized cli 9 ep 9 batch 171  train Loss: 8510.264 | Acc:43.568% | total 2752
cli 9 ep 0 batch 171  train Loss: 1.648 | Acc:57.304% | total 2752
cli 9 ep 1 batch 171  train Loss: 1.351 | Acc:63.263% | total 2752
cli 9 ep 2 batch 171  train Loss: 1.243 | Acc:65.589% | total 2752
cli 9 ep 3 batch 171  train Loss: 1.192 | Acc:66.606% | total 2752
cli 9 ep 4 batch 171  train Loss: 1.135 | Acc:67.188% | total 2752
cli 9 ep 5 batch 171  train Loss: 1.123 | Acc:67.369% | total 2752
cli 9 ep 6 batch 171  train Loss: 1.081 | Acc:68.205% | total 2752
cli 9 ep 7 batch 171  train Loss: 1.094 | Acc:68.532% | total 2752
cli 9 ep 8 batch 171  train Loss: 1.054 | Acc:68.786% | total 2752
cli 9 ep 9 batch 171  train Loss: 0.986 | Acc:71.621% | total 2752
personalized cli 17 ep 0 batch 160  train Loss: 8509.726 | Acc:50.078% | total 2576
personalized cli 17 ep 1 batch 160  train Loss: 8509.612 | Acc:49.418% | total 2576
personalized cli 17 ep 2 batch 160  train Loss: 8509.489 | Acc:50.854% | total 2576
personalized cli 17 ep 3 batch 160  train Loss: 8509.454 | Acc:50.582% | total 2576
personalized cli 17 ep 4 batch 160  train Loss: 8509.465 | Acc:50.155% | total 2576
personalized cli 17 ep 5 batch 160  train Loss: 8509.485 | Acc:50.194% | total 2576
personalized cli 17 ep 6 batch 160  train Loss: 8509.417 | Acc:50.621% | total 2576
personalized cli 17 ep 7 batch 160  train Loss: 8509.377 | Acc:53.028% | total 2576
personalized cli 17 ep 8 batch 160  train Loss: 8509.456 | Acc:49.301% | total 2576
personalized cli 17 ep 9 batch 160  train Loss: 8509.461 | Acc:49.534% | total 2576
cli 17 ep 0 batch 160  train Loss: 1.406 | Acc:61.724% | total 2576
cli 17 ep 1 batch 160  train Loss: 1.051 | Acc:70.264% | total 2576
cli 17 ep 2 batch 160  train Loss: 0.937 | Acc:72.011% | total 2576
cli 17 ep 3 batch 160  train Loss: 0.920 | Acc:73.641% | total 2576
cli 17 ep 4 batch 160  train Loss: 0.899 | Acc:72.710% | total 2576
cli 17 ep 5 batch 160  train Loss: 0.837 | Acc:74.573% | total 2576
cli 17 ep 6 batch 160  train Loss: 0.849 | Acc:75.039% | total 2576
cli 17 ep 7 batch 160  train Loss: 0.811 | Acc:75.738% | total 2576
cli 17 ep 8 batch 160  train Loss: 0.791 | Acc:76.048% | total 2576
cli 17 ep 9 batch 160  train Loss: 0.773 | Acc:76.863% | total 2576
personalized cli 11 ep 0 batch 158  train Loss: 8509.785 | Acc:48.113% | total 2544
personalized cli 11 ep 1 batch 158  train Loss: 8509.687 | Acc:48.899% | total 2544
personalized cli 11 ep 2 batch 158  train Loss: 8509.640 | Acc:48.270% | total 2544
personalized cli 11 ep 3 batch 158  train Loss: 8509.634 | Acc:49.135% | total 2544
personalized cli 11 ep 4 batch 158  train Loss: 8509.641 | Acc:48.310% | total 2544
personalized cli 11 ep 5 batch 158  train Loss: 8509.682 | Acc:46.698% | total 2544
personalized cli 11 ep 6 batch 158  train Loss: 8509.635 | Acc:48.388% | total 2544
personalized cli 11 ep 7 batch 158  train Loss: 8509.634 | Acc:48.506% | total 2544
personalized cli 11 ep 8 batch 158  train Loss: 8509.570 | Acc:48.388% | total 2544
personalized cli 11 ep 9 batch 158  train Loss: 8509.600 | Acc:46.502% | total 2544
cli 11 ep 0 batch 158  train Loss: 1.529 | Acc:59.237% | total 2544
cli 11 ep 1 batch 158  train Loss: 1.294 | Acc:64.505% | total 2544
cli 11 ep 2 batch 158  train Loss: 1.249 | Acc:65.645% | total 2544
cli 11 ep 3 batch 158  train Loss: 1.154 | Acc:66.863% | total 2544
cli 11 ep 4 batch 158  train Loss: 1.125 | Acc:67.414% | total 2544
cli 11 ep 5 batch 158  train Loss: 1.113 | Acc:67.138% | total 2544
cli 11 ep 6 batch 158  train Loss: 1.038 | Acc:68.868% | total 2544
cli 11 ep 7 batch 158  train Loss: 1.061 | Acc:67.964% | total 2544
cli 11 ep 8 batch 158  train Loss: 1.001 | Acc:69.575% | total 2544
cli 11 ep 9 batch 158  train Loss: 0.946 | Acc:72.602% | total 2544
personalized cli 5 ep 0 batch 121  train Loss: 8509.840 | Acc:48.002% | total 1952
personalized cli 5 ep 1 batch 121  train Loss: 8509.745 | Acc:47.387% | total 1952
personalized cli 5 ep 2 batch 121  train Loss: 8509.663 | Acc:49.744% | total 1952
personalized cli 5 ep 3 batch 121  train Loss: 8509.694 | Acc:48.668% | total 1952
personalized cli 5 ep 4 batch 121  train Loss: 8509.682 | Acc:48.514% | total 1952
personalized cli 5 ep 5 batch 121  train Loss: 8509.660 | Acc:47.797% | total 1952
personalized cli 5 ep 6 batch 121  train Loss: 8509.715 | Acc:47.387% | total 1952
personalized cli 5 ep 7 batch 121  train Loss: 8509.697 | Acc:46.824% | total 1952
personalized cli 5 ep 8 batch 121  train Loss: 8509.694 | Acc:48.002% | total 1952
personalized cli 5 ep 9 batch 121  train Loss: 8509.714 | Acc:47.182% | total 1952
cli 5 ep 0 batch 121  train Loss: 1.393 | Acc:61.885% | total 1952
cli 5 ep 1 batch 121  train Loss: 1.130 | Acc:68.033% | total 1952
cli 5 ep 2 batch 121  train Loss: 1.071 | Acc:68.904% | total 1952
cli 5 ep 3 batch 121  train Loss: 1.026 | Acc:70.389% | total 1952
cli 5 ep 4 batch 121  train Loss: 0.950 | Acc:71.055% | total 1952
cli 5 ep 5 batch 121  train Loss: 0.938 | Acc:73.207% | total 1952
cli 5 ep 6 batch 121  train Loss: 0.866 | Acc:74.436% | total 1952
cli 5 ep 7 batch 121  train Loss: 0.888 | Acc:74.180% | total 1952
cli 5 ep 8 batch 121  train Loss: 0.868 | Acc:74.232% | total 1952
cli 5 ep 9 batch 121  train Loss: 0.841 | Acc:75.564% | total 1952
personalized cli 14 ep 0 batch 115  train Loss: 8509.654 | Acc:52.263% | total 1856
personalized cli 14 ep 1 batch 115  train Loss: 8509.612 | Acc:52.532% | total 1856
personalized cli 14 ep 2 batch 115  train Loss: 8509.475 | Acc:53.718% | total 1856
personalized cli 14 ep 3 batch 115  train Loss: 8509.486 | Acc:53.448% | total 1856
personalized cli 14 ep 4 batch 115  train Loss: 8509.535 | Acc:52.963% | total 1856
personalized cli 14 ep 5 batch 115  train Loss: 8509.456 | Acc:54.364% | total 1856
personalized cli 14 ep 6 batch 115  train Loss: 8509.493 | Acc:52.209% | total 1856
personalized cli 14 ep 7 batch 115  train Loss: 8509.494 | Acc:53.071% | total 1856
personalized cli 14 ep 8 batch 115  train Loss: 8509.518 | Acc:51.778% | total 1856
personalized cli 14 ep 9 batch 115  train Loss: 8509.532 | Acc:50.700% | total 1856
cli 14 ep 0 batch 115  train Loss: 1.359 | Acc:62.500% | total 1856
cli 14 ep 1 batch 115  train Loss: 1.056 | Acc:70.851% | total 1856
cli 14 ep 2 batch 115  train Loss: 0.971 | Acc:72.360% | total 1856
cli 14 ep 3 batch 115  train Loss: 0.959 | Acc:72.737% | total 1856
cli 14 ep 4 batch 115  train Loss: 0.935 | Acc:72.522% | total 1856
cli 14 ep 5 batch 115  train Loss: 0.907 | Acc:73.491% | total 1856
cli 14 ep 6 batch 115  train Loss: 0.898 | Acc:73.869% | total 1856
cli 14 ep 7 batch 115  train Loss: 0.882 | Acc:73.707% | total 1856
cli 14 ep 8 batch 115  train Loss: 0.801 | Acc:75.431% | total 1856
cli 14 ep 9 batch 115  train Loss: 0.814 | Acc:75.323% | total 1856
personalized cli 19 ep 0 batch 185  train Loss: 8509.728 | Acc:49.362% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 8509.664 | Acc:50.000% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 8509.642 | Acc:50.000% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 8509.530 | Acc:50.168% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 8509.565 | Acc:50.101% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 8509.567 | Acc:49.630% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 8509.616 | Acc:48.622% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 8509.578 | Acc:50.034% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 8509.530 | Acc:50.134% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 8509.575 | Acc:48.555% | total 2976
cli 19 ep 0 batch 185  train Loss: 1.381 | Acc:62.534% | total 2976
cli 19 ep 1 batch 185  train Loss: 1.151 | Acc:68.280% | total 2976
cli 19 ep 2 batch 185  train Loss: 1.090 | Acc:69.254% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.044 | Acc:70.464% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.026 | Acc:70.397% | total 2976
cli 19 ep 5 batch 185  train Loss: 0.983 | Acc:71.405% | total 2976
cli 19 ep 6 batch 185  train Loss: 0.963 | Acc:72.077% | total 2976
cli 19 ep 7 batch 185  train Loss: 0.963 | Acc:71.942% | total 2976
cli 19 ep 8 batch 185  train Loss: 0.912 | Acc:72.984% | total 2976
cli 19 ep 9 batch 185  train Loss: 0.903 | Acc:72.984% | total 2976
personalized cli 1 ep 0 batch 135  train Loss: 8510.502 | Acc:53.125% | total 2176
personalized cli 1 ep 1 batch 135  train Loss: 8510.046 | Acc:52.206% | total 2176
personalized cli 1 ep 2 batch 135  train Loss: 8509.782 | Acc:52.482% | total 2176
personalized cli 1 ep 3 batch 135  train Loss: 8509.685 | Acc:52.482% | total 2176
personalized cli 1 ep 4 batch 135  train Loss: 8509.601 | Acc:50.827% | total 2176
personalized cli 1 ep 5 batch 135  train Loss: 8509.506 | Acc:52.895% | total 2176
personalized cli 1 ep 6 batch 135  train Loss: 8509.467 | Acc:52.895% | total 2176
personalized cli 1 ep 7 batch 135  train Loss: 8509.465 | Acc:52.619% | total 2176
personalized cli 1 ep 8 batch 135  train Loss: 8509.468 | Acc:53.125% | total 2176
personalized cli 1 ep 9 batch 135  train Loss: 8509.411 | Acc:53.309% | total 2176
cli 1 ep 0 batch 135  train Loss: 1.446 | Acc:62.270% | total 2176
cli 1 ep 1 batch 135  train Loss: 1.138 | Acc:68.382% | total 2176
cli 1 ep 2 batch 135  train Loss: 1.114 | Acc:67.877% | total 2176
cli 1 ep 3 batch 135  train Loss: 1.031 | Acc:70.221% | total 2176
cli 1 ep 4 batch 135  train Loss: 1.031 | Acc:69.991% | total 2176
cli 1 ep 5 batch 135  train Loss: 0.959 | Acc:71.967% | total 2176
cli 1 ep 6 batch 135  train Loss: 0.929 | Acc:72.426% | total 2176
cli 1 ep 7 batch 135  train Loss: 0.931 | Acc:72.289% | total 2176
cli 1 ep 8 batch 135  train Loss: 0.869 | Acc:74.311% | total 2176
cli 1 ep 9 batch 135  train Loss: 0.864 | Acc:73.667% | total 2176
personalized cli 13 ep 0 batch 84  train Loss: 8516.546 | Acc:47.426% | total 1360
personalized cli 13 ep 1 batch 84  train Loss: 8514.597 | Acc:48.235% | total 1360
personalized cli 13 ep 2 batch 84  train Loss: 8513.053 | Acc:47.794% | total 1360
personalized cli 13 ep 3 batch 84  train Loss: 8512.075 | Acc:48.088% | total 1360
personalized cli 13 ep 4 batch 84  train Loss: 8511.386 | Acc:47.279% | total 1360
personalized cli 13 ep 5 batch 84  train Loss: 8510.809 | Acc:48.603% | total 1360
personalized cli 13 ep 6 batch 84  train Loss: 8510.545 | Acc:47.132% | total 1360
personalized cli 13 ep 7 batch 84  train Loss: 8510.249 | Acc:48.456% | total 1360
personalized cli 13 ep 8 batch 84  train Loss: 8510.073 | Acc:49.191% | total 1360
personalized cli 13 ep 9 batch 84  train Loss: 8509.948 | Acc:49.779% | total 1360
cli 13 ep 0 batch 84  train Loss: 1.632 | Acc:53.603% | total 1360
cli 13 ep 1 batch 84  train Loss: 1.285 | Acc:65.809% | total 1360
cli 13 ep 2 batch 84  train Loss: 1.239 | Acc:64.559% | total 1360
cli 13 ep 3 batch 84  train Loss: 1.111 | Acc:67.132% | total 1360
cli 13 ep 4 batch 84  train Loss: 1.057 | Acc:69.485% | total 1360
cli 13 ep 5 batch 84  train Loss: 0.986 | Acc:70.662% | total 1360
cli 13 ep 6 batch 84  train Loss: 0.989 | Acc:71.176% | total 1360
cli 13 ep 7 batch 84  train Loss: 0.971 | Acc:72.206% | total 1360
cli 13 ep 8 batch 84  train Loss: 0.929 | Acc:71.765% | total 1360
cli 13 ep 9 batch 84  train Loss: 0.907 | Acc:73.824% | total 1360
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
round 65 select clients [9, 17, 11, 5, 14, 19, 1, 13] fedavg global model 51.83 time 886.15
personalized cli 19 ep 0 batch 185  train Loss: 8509.720 | Acc:49.899% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 8509.687 | Acc:49.698% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 8509.660 | Acc:48.622% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 8509.592 | Acc:49.362% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 8509.589 | Acc:48.454% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 8509.594 | Acc:49.496% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 8509.524 | Acc:49.059% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 8509.582 | Acc:49.563% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 8509.543 | Acc:50.672% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 8509.535 | Acc:50.605% | total 2976
cli 19 ep 0 batch 185  train Loss: 1.352 | Acc:63.575% | total 2976
cli 19 ep 1 batch 185  train Loss: 1.169 | Acc:68.448% | total 2976
cli 19 ep 2 batch 185  train Loss: 1.091 | Acc:69.758% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.017 | Acc:69.993% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.002 | Acc:71.304% | total 2976
cli 19 ep 5 batch 185  train Loss: 0.973 | Acc:71.640% | total 2976
cli 19 ep 6 batch 185  train Loss: 0.955 | Acc:72.144% | total 2976
cli 19 ep 7 batch 185  train Loss: 0.901 | Acc:73.790% | total 2976
cli 19 ep 8 batch 185  train Loss: 0.867 | Acc:74.126% | total 2976
cli 19 ep 9 batch 185  train Loss: 0.896 | Acc:73.858% | total 2976
personalized cli 16 ep 0 batch 119  train Loss: 8509.943 | Acc:54.219% | total 1920
personalized cli 16 ep 1 batch 119  train Loss: 8509.795 | Acc:53.385% | total 1920
personalized cli 16 ep 2 batch 119  train Loss: 8509.698 | Acc:53.073% | total 1920
personalized cli 16 ep 3 batch 119  train Loss: 8509.630 | Acc:54.219% | total 1920
personalized cli 16 ep 4 batch 119  train Loss: 8509.608 | Acc:53.177% | total 1920
personalized cli 16 ep 5 batch 119  train Loss: 8509.591 | Acc:54.375% | total 1920
personalized cli 16 ep 6 batch 119  train Loss: 8509.614 | Acc:53.906% | total 1920
personalized cli 16 ep 7 batch 119  train Loss: 8509.564 | Acc:53.490% | total 1920
personalized cli 16 ep 8 batch 119  train Loss: 8509.557 | Acc:53.542% | total 1920
personalized cli 16 ep 9 batch 119  train Loss: 8509.543 | Acc:54.010% | total 1920
cli 16 ep 0 batch 119  train Loss: 1.386 | Acc:64.167% | total 1920
cli 16 ep 1 batch 119  train Loss: 1.017 | Acc:72.812% | total 1920
cli 16 ep 2 batch 119  train Loss: 1.042 | Acc:72.083% | total 1920
cli 16 ep 3 batch 119  train Loss: 0.936 | Acc:73.854% | total 1920
cli 16 ep 4 batch 119  train Loss: 0.936 | Acc:73.854% | total 1920
cli 16 ep 5 batch 119  train Loss: 0.901 | Acc:74.531% | total 1920
cli 16 ep 6 batch 119  train Loss: 0.830 | Acc:77.083% | total 1920
cli 16 ep 7 batch 119  train Loss: 0.822 | Acc:77.500% | total 1920
cli 16 ep 8 batch 119  train Loss: 0.791 | Acc:76.979% | total 1920
cli 16 ep 9 batch 119  train Loss: 0.738 | Acc:78.438% | total 1920
personalized cli 12 ep 0 batch 167  train Loss: 8510.137 | Acc:49.814% | total 2688
personalized cli 12 ep 1 batch 167  train Loss: 8509.737 | Acc:52.307% | total 2688
personalized cli 12 ep 2 batch 167  train Loss: 8509.521 | Acc:52.827% | total 2688
personalized cli 12 ep 3 batch 167  train Loss: 8509.538 | Acc:49.740% | total 2688
personalized cli 12 ep 4 batch 167  train Loss: 8509.502 | Acc:51.265% | total 2688
personalized cli 12 ep 5 batch 167  train Loss: 8509.456 | Acc:50.707% | total 2688
personalized cli 12 ep 6 batch 167  train Loss: 8509.425 | Acc:51.339% | total 2688
personalized cli 12 ep 7 batch 167  train Loss: 8509.414 | Acc:51.786% | total 2688
personalized cli 12 ep 8 batch 167  train Loss: 8509.374 | Acc:52.046% | total 2688
personalized cli 12 ep 9 batch 167  train Loss: 8509.475 | Acc:49.740% | total 2688
cli 12 ep 0 batch 167  train Loss: 1.486 | Acc:60.193% | total 2688
cli 12 ep 1 batch 167  train Loss: 1.100 | Acc:69.122% | total 2688
cli 12 ep 2 batch 167  train Loss: 1.071 | Acc:68.936% | total 2688
cli 12 ep 3 batch 167  train Loss: 0.989 | Acc:70.610% | total 2688
cli 12 ep 4 batch 167  train Loss: 0.976 | Acc:70.238% | total 2688
cli 12 ep 5 batch 167  train Loss: 0.934 | Acc:71.726% | total 2688
cli 12 ep 6 batch 167  train Loss: 0.893 | Acc:72.805% | total 2688
cli 12 ep 7 batch 167  train Loss: 0.889 | Acc:72.619% | total 2688
cli 12 ep 8 batch 167  train Loss: 0.856 | Acc:73.177% | total 2688
cli 12 ep 9 batch 167  train Loss: 0.866 | Acc:74.293% | total 2688
personalized cli 5 ep 0 batch 121  train Loss: 8509.912 | Acc:46.516% | total 1952
personalized cli 5 ep 1 batch 121  train Loss: 8509.834 | Acc:46.465% | total 1952
personalized cli 5 ep 2 batch 121  train Loss: 8509.710 | Acc:48.002% | total 1952
personalized cli 5 ep 3 batch 121  train Loss: 8509.723 | Acc:47.695% | total 1952
personalized cli 5 ep 4 batch 121  train Loss: 8509.696 | Acc:48.412% | total 1952
personalized cli 5 ep 5 batch 121  train Loss: 8509.686 | Acc:47.439% | total 1952
personalized cli 5 ep 6 batch 121  train Loss: 8509.668 | Acc:47.900% | total 1952
personalized cli 5 ep 7 batch 121  train Loss: 8509.680 | Acc:47.951% | total 1952
personalized cli 5 ep 8 batch 121  train Loss: 8509.754 | Acc:45.441% | total 1952
personalized cli 5 ep 9 batch 121  train Loss: 8509.644 | Acc:48.207% | total 1952
cli 5 ep 0 batch 121  train Loss: 1.352 | Acc:63.883% | total 1952
cli 5 ep 1 batch 121  train Loss: 1.100 | Acc:69.672% | total 1952
cli 5 ep 2 batch 121  train Loss: 1.016 | Acc:70.645% | total 1952
cli 5 ep 3 batch 121  train Loss: 0.976 | Acc:71.568% | total 1952
cli 5 ep 4 batch 121  train Loss: 0.946 | Acc:72.131% | total 1952
cli 5 ep 5 batch 121  train Loss: 0.932 | Acc:72.797% | total 1952
cli 5 ep 6 batch 121  train Loss: 0.886 | Acc:73.258% | total 1952
cli 5 ep 7 batch 121  train Loss: 0.853 | Acc:75.102% | total 1952
cli 5 ep 8 batch 121  train Loss: 0.860 | Acc:74.385% | total 1952
cli 5 ep 9 batch 121  train Loss: 0.823 | Acc:75.359% | total 1952
personalized cli 4 ep 0 batch 168  train Loss: 8509.741 | Acc:56.842% | total 2704
personalized cli 4 ep 1 batch 168  train Loss: 8509.480 | Acc:56.361% | total 2704
personalized cli 4 ep 2 batch 168  train Loss: 8509.371 | Acc:57.212% | total 2704
personalized cli 4 ep 3 batch 168  train Loss: 8509.319 | Acc:56.398% | total 2704
personalized cli 4 ep 4 batch 168  train Loss: 8509.306 | Acc:56.250% | total 2704
personalized cli 4 ep 5 batch 168  train Loss: 8509.261 | Acc:55.732% | total 2704
personalized cli 4 ep 6 batch 168  train Loss: 8509.327 | Acc:54.734% | total 2704
personalized cli 4 ep 7 batch 168  train Loss: 8509.287 | Acc:56.287% | total 2704
personalized cli 4 ep 8 batch 168  train Loss: 8509.301 | Acc:56.028% | total 2704
personalized cli 4 ep 9 batch 168  train Loss: 8509.225 | Acc:57.581% | total 2704
cli 4 ep 0 batch 168  train Loss: 1.323 | Acc:65.976% | total 2704
cli 4 ep 1 batch 168  train Loss: 1.018 | Acc:71.930% | total 2704
cli 4 ep 2 batch 168  train Loss: 0.930 | Acc:74.741% | total 2704
cli 4 ep 3 batch 168  train Loss: 0.904 | Acc:74.556% | total 2704
cli 4 ep 4 batch 168  train Loss: 0.833 | Acc:75.999% | total 2704
cli 4 ep 5 batch 168  train Loss: 0.822 | Acc:76.036% | total 2704
cli 4 ep 6 batch 168  train Loss: 0.819 | Acc:75.851% | total 2704
cli 4 ep 7 batch 168  train Loss: 0.756 | Acc:78.772% | total 2704
cli 4 ep 8 batch 168  train Loss: 0.776 | Acc:78.033% | total 2704
cli 4 ep 9 batch 168  train Loss: 0.746 | Acc:78.217% | total 2704
personalized cli 15 ep 0 batch 114  train Loss: 8509.948 | Acc:52.174% | total 1840
personalized cli 15 ep 1 batch 114  train Loss: 8509.747 | Acc:52.174% | total 1840
personalized cli 15 ep 2 batch 114  train Loss: 8509.702 | Acc:51.957% | total 1840
personalized cli 15 ep 3 batch 114  train Loss: 8509.610 | Acc:51.576% | total 1840
personalized cli 15 ep 4 batch 114  train Loss: 8509.601 | Acc:49.674% | total 1840
personalized cli 15 ep 5 batch 114  train Loss: 8509.592 | Acc:51.141% | total 1840
personalized cli 15 ep 6 batch 114  train Loss: 8509.553 | Acc:50.870% | total 1840
personalized cli 15 ep 7 batch 114  train Loss: 8509.516 | Acc:51.522% | total 1840
personalized cli 15 ep 8 batch 114  train Loss: 8509.532 | Acc:51.576% | total 1840
personalized cli 15 ep 9 batch 114  train Loss: 8509.541 | Acc:49.022% | total 1840
cli 15 ep 0 batch 114  train Loss: 1.565 | Acc:55.598% | total 1840
cli 15 ep 1 batch 114  train Loss: 1.204 | Acc:66.630% | total 1840
cli 15 ep 2 batch 114  train Loss: 1.085 | Acc:68.424% | total 1840
cli 15 ep 3 batch 114  train Loss: 1.010 | Acc:70.054% | total 1840
cli 15 ep 4 batch 114  train Loss: 1.043 | Acc:70.380% | total 1840
cli 15 ep 5 batch 114  train Loss: 1.013 | Acc:70.978% | total 1840
cli 15 ep 6 batch 114  train Loss: 0.989 | Acc:69.891% | total 1840
cli 15 ep 7 batch 114  train Loss: 0.945 | Acc:71.413% | total 1840
cli 15 ep 8 batch 114  train Loss: 0.935 | Acc:69.946% | total 1840
cli 15 ep 9 batch 114  train Loss: 0.870 | Acc:74.185% | total 1840
personalized cli 6 ep 0 batch 88  train Loss: 8509.628 | Acc:61.236% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 8509.562 | Acc:59.480% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 8509.486 | Acc:59.129% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 8509.299 | Acc:61.587% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 8509.199 | Acc:62.008% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 8509.182 | Acc:61.517% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 8509.194 | Acc:60.323% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 8509.118 | Acc:61.868% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 8509.173 | Acc:60.955% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 8509.054 | Acc:62.711% | total 1424
cli 6 ep 0 batch 88  train Loss: 1.351 | Acc:65.871% | total 1424
cli 6 ep 1 batch 88  train Loss: 0.968 | Acc:74.930% | total 1424
cli 6 ep 2 batch 88  train Loss: 0.905 | Acc:75.562% | total 1424
cli 6 ep 3 batch 88  train Loss: 0.869 | Acc:76.194% | total 1424
cli 6 ep 4 batch 88  train Loss: 0.803 | Acc:77.739% | total 1424
cli 6 ep 5 batch 88  train Loss: 0.742 | Acc:78.933% | total 1424
cli 6 ep 6 batch 88  train Loss: 0.778 | Acc:77.879% | total 1424
cli 6 ep 7 batch 88  train Loss: 0.669 | Acc:80.407% | total 1424
cli 6 ep 8 batch 88  train Loss: 0.682 | Acc:79.775% | total 1424
cli 6 ep 9 batch 88  train Loss: 0.617 | Acc:82.093% | total 1424
personalized cli 3 ep 0 batch 133  train Loss: 8510.737 | Acc:54.431% | total 2144
personalized cli 3 ep 1 batch 133  train Loss: 8510.130 | Acc:53.312% | total 2144
personalized cli 3 ep 2 batch 133  train Loss: 8509.780 | Acc:53.778% | total 2144
personalized cli 3 ep 3 batch 133  train Loss: 8509.545 | Acc:54.058% | total 2144
personalized cli 3 ep 4 batch 133  train Loss: 8509.475 | Acc:55.177% | total 2144
personalized cli 3 ep 5 batch 133  train Loss: 8509.398 | Acc:53.545% | total 2144
personalized cli 3 ep 6 batch 133  train Loss: 8509.382 | Acc:54.338% | total 2144
personalized cli 3 ep 7 batch 133  train Loss: 8509.412 | Acc:52.845% | total 2144
personalized cli 3 ep 8 batch 133  train Loss: 8509.320 | Acc:55.271% | total 2144
personalized cli 3 ep 9 batch 133  train Loss: 8509.310 | Acc:55.131% | total 2144
cli 3 ep 0 batch 133  train Loss: 1.470 | Acc:59.935% | total 2144
cli 3 ep 1 batch 133  train Loss: 1.131 | Acc:68.563% | total 2144
cli 3 ep 2 batch 133  train Loss: 1.069 | Acc:69.963% | total 2144
cli 3 ep 3 batch 133  train Loss: 0.979 | Acc:71.735% | total 2144
cli 3 ep 4 batch 133  train Loss: 0.926 | Acc:74.067% | total 2144
cli 3 ep 5 batch 133  train Loss: 0.931 | Acc:72.528% | total 2144
cli 3 ep 6 batch 133  train Loss: 0.881 | Acc:74.300% | total 2144
cli 3 ep 7 batch 133  train Loss: 0.858 | Acc:74.627% | total 2144
cli 3 ep 8 batch 133  train Loss: 0.818 | Acc:75.606% | total 2144
cli 3 ep 9 batch 133  train Loss: 0.803 | Acc:75.513% | total 2144
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
round 66 select clients [19, 16, 12, 5, 4, 15, 6, 3] fedavg global model 51.33 time 761.65
19 client test accuracy : 43.18507890961263
16 client test accuracy : 46.380090497737555
12 client test accuracy : 46.81238615664845
5 client test accuracy : 40.0
4 client test accuracy : 42.55952380952381
