img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.263 | Acc:36.686% | total 2704
personalized cli 0 ep 4 batch 156  train Loss: 8519.893 | Acc:45.104% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 8513.689 | Acc:45.541% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 8510.345 | Acc:46.537% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 8508.596 | Acc:46.537% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 8507.680 | Acc:45.581% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 8507.137 | Acc:47.333% | total 2512
Computing loss landscape for all 20 clients at round 26...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=5.2292
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=4.9971
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=9.3362
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=4.4768
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=4.3981
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=5.9821
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=4.1956
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=4.1254
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=5.3419
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=3.9766
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=4.0714
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=5.2623
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=3.8968
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=4.1725
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=5.4608
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=4.0664
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=4.4981
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=6.5336
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=4.4357
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=5.5318
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=11.8660
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=5.5438
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round26.png'
cli 0 ep 0 batch 156  train Loss: 1.583 | Acc:57.166% | total 2512
cli 0 ep 1 batch 156  train Loss: 1.307 | Acc:63.654% | total 2512
cli 0 ep 2 batch 156  train Loss: 1.270 | Acc:63.933% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.195 | Acc:64.769% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.220 | Acc:63.217% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.158 | Acc:65.565% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.125 | Acc:66.521% | total 2512
cli 0 ep 7 batch 156  train Loss: 1.079 | Acc:67.596% | total 2512
cli 0 ep 8 batch 156  train Loss: 1.092 | Acc:67.396% | total 2512
cli 0 ep 9 batch 156  train Loss: 1.065 | Acc:68.033% | total 2512
personalized cli 15 ep 0 batch 114  train Loss: 8686.389 | Acc:25.707% | total 1840
personalized cli 15 ep 1 batch 114  train Loss: 8621.286 | Acc:37.989% | total 1840
personalized cli 15 ep 2 batch 114  train Loss: 8580.274 | Acc:41.793% | total 1840
personalized cli 15 ep 3 batch 114  train Loss: 8554.231 | Acc:45.109% | total 1840
personalized cli 15 ep 4 batch 114  train Loss: 8537.871 | Acc:46.467% | total 1840
personalized cli 15 ep 5 batch 114  train Loss: 8527.574 | Acc:46.250% | total 1840
personalized cli 15 ep 6 batch 114  train Loss: 8520.983 | Acc:47.663% | total 1840
personalized cli 15 ep 7 batch 114  train Loss: 8516.851 | Acc:46.739% | total 1840
personalized cli 15 ep 8 batch 114  train Loss: 8514.189 | Acc:49.511% | total 1840
personalized cli 15 ep 9 batch 114  train Loss: 8512.620 | Acc:48.587% | total 1840
cli 15 ep 0 batch 114  train Loss: 1.778 | Acc:52.772% | total 1840
cli 15 ep 1 batch 114  train Loss: 1.426 | Acc:61.196% | total 1840
cli 15 ep 2 batch 114  train Loss: 1.377 | Acc:61.522% | total 1840
cli 15 ep 3 batch 114  train Loss: 1.282 | Acc:63.424% | total 1840
cli 15 ep 4 batch 114  train Loss: 1.201 | Acc:65.272% | total 1840
cli 15 ep 5 batch 114  train Loss: 1.205 | Acc:64.620% | total 1840
cli 15 ep 6 batch 114  train Loss: 1.157 | Acc:67.663% | total 1840
cli 15 ep 7 batch 114  train Loss: 1.198 | Acc:64.837% | total 1840
cli 15 ep 8 batch 114  train Loss: 1.155 | Acc:66.739% | total 1840
cli 15 ep 9 batch 114  train Loss: 1.089 | Acc:68.587% | total 1840
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
init_perf_on_val:  45.0
use kd dataset cifar100
Server Batch[000/500] KD:0.2839 ValAcc35.38
Server Batch[001/500] KD:1.1451 ValAcc31.48
Server Batch[002/500] KD:0.5344 ValAcc33.38
Server Batch[003/500] KD:0.4401 ValAcc36.18
Server Batch[004/500] KD:0.4622 ValAcc37.28
Server Batch[005/500] KD:0.4605 ValAcc37.2
Server Batch[006/500] KD:0.3971 ValAcc36.34
Server Batch[007/500] KD:0.5329 ValAcc35.0
Server Batch[008/500] KD:0.4080 ValAcc35.52
Server Batch[009/500] KD:0.3615 ValAcc36.42
Server Batch[010/500] KD:0.3497 ValAcc35.96
Server Batch[011/500] KD:0.4724 ValAcc35.84
Server Batch[012/500] KD:0.3202 ValAcc35.12
Server Batch[013/500] KD:0.3216 ValAcc34.1
Server Batch[014/500] KD:0.4944 ValAcc34.42
Server Batch[015/500] KD:0.3671 ValAcc34.1
Server Batch[016/500] KD:0.2920 ValAcc35.1
Server Batch[017/500] KD:0.2957 ValAcc35.22
Server Batch[018/500] KD:0.3755 ValAcc35.28
Server Batch[019/500] KD:0.2936 ValAcc35.56
Server Batch[020/500] KD:0.4844 ValAcc35.92
Server Batch[021/500] KD:0.2749 ValAcc35.16
Server Batch[022/500] KD:0.2939 ValAcc33.84
Server Batch[023/500] KD:0.4597 ValAcc34.04
Server Batch[024/500] KD:0.3497 ValAcc34.52
Server Batch[025/500] KD:0.2791 ValAcc34.66
Server Batch[026/500] KD:0.3127 ValAcc34.42
Server Batch[027/500] KD:0.2756 ValAcc33.78
Server Batch[028/500] KD:0.3169 ValAcc34.1
Server Batch[029/500] KD:0.2870 ValAcc34.14
Server Batch[030/500] KD:0.2619 ValAcc34.06
Server Batch[031/500] KD:0.3496 ValAcc34.42
Server Batch[032/500] KD:0.2644 ValAcc34.58
Server Batch[033/500] KD:0.3991 ValAcc34.84
Server Batch[034/500] KD:0.2451 ValAcc34.56
Server Batch[035/500] KD:0.3913 ValAcc34.3
Server Batch[036/500] KD:0.2482 ValAcc34.7
Server Batch[037/500] KD:0.2780 ValAcc35.12
Server Batch[038/500] KD:0.2838 ValAcc34.7
Server Batch[039/500] KD:0.2531 ValAcc34.58
Server Batch[040/500] KD:0.2614 ValAcc35.34
Server Batch[041/500] KD:0.3967 ValAcc34.92
Server Batch[042/500] KD:0.2488 ValAcc35.18
Server Batch[043/500] KD:0.2763 ValAcc35.2
Server Batch[044/500] KD:0.2496 ValAcc34.96
Server Batch[045/500] KD:0.2468 ValAcc34.74
Server Batch[046/500] KD:0.2559 ValAcc34.52
Server Batch[047/500] KD:0.3309 ValAcc34.58
Server Batch[048/500] KD:0.2348 ValAcc34.4
Server Batch[049/500] KD:0.2752 ValAcc34.62
Server Batch[050/500] KD:0.4154 ValAcc34.68
Server Batch[051/500] KD:0.2392 ValAcc35.22
Server Batch[052/500] KD:0.2635 ValAcc35.3
Server Batch[053/500] KD:0.3329 ValAcc36.18
Server Batch[054/500] KD:0.2525 ValAcc35.88
Server Batch[055/500] KD:0.2206 ValAcc35.38
Server Batch[056/500] KD:0.4004 ValAcc35.76
Server Batch[057/500] KD:0.2395 ValAcc35.78
Server Batch[058/500] KD:0.2243 ValAcc35.66
Server Batch[059/500] KD:0.2403 ValAcc35.16
Server Batch[060/500] KD:0.2644 ValAcc35.7
Server Batch[061/500] KD:0.2314 ValAcc36.18
Server Batch[062/500] KD:0.2436 ValAcc35.74
Server Batch[063/500] KD:0.2346 ValAcc35.96
Server Batch[064/500] KD:0.2352 ValAcc36.22
Server Batch[065/500] KD:0.3260 ValAcc35.3
Server Batch[066/500] KD:0.2528 ValAcc34.92
Server Batch[067/500] KD:0.2459 ValAcc35.24
Server Batch[068/500] KD:0.2655 ValAcc35.48
Server Batch[069/500] KD:0.2271 ValAcc35.92
Server Batch[070/500] KD:0.3485 ValAcc36.08
Server Batch[071/500] KD:0.2446 ValAcc35.38
Server Batch[072/500] KD:0.2119 ValAcc35.14
Server Batch[073/500] KD:0.3136 ValAcc35.86
Server Batch[074/500] KD:0.2248 ValAcc35.24
Server Batch[075/500] KD:0.2319 ValAcc35.92
Server Batch[076/500] KD:0.3549 ValAcc36.2
Server Batch[077/500] KD:0.2278 ValAcc36.52
Server Batch[078/500] KD:0.2212 ValAcc35.74
Server Batch[079/500] KD:0.2243 ValAcc36.48
Server Batch[080/500] KD:0.3053 ValAcc36.36
Server Batch[081/500] KD:0.2269 ValAcc35.44
Server Batch[082/500] KD:0.2227 ValAcc36.04
Server Batch[083/500] KD:0.2241 ValAcc36.38
Server Batch[084/500] KD:0.2132 ValAcc36.54
Server Batch[085/500] KD:0.3288 ValAcc36.18
Server Batch[086/500] KD:0.2412 ValAcc36.52
Server Batch[087/500] KD:0.2009 ValAcc36.94
Server Batch[088/500] KD:0.2240 ValAcc36.52
Server Batch[089/500] KD:0.3752 ValAcc36.38
Server Batch[090/500] KD:0.2073 ValAcc36.3
Server Batch[091/500] KD:0.2024 ValAcc36.24
Server Batch[092/500] KD:0.2804 ValAcc36.18
Server Batch[093/500] KD:0.3236 ValAcc36.78
Server Batch[094/500] KD:0.2010 ValAcc35.52
Server Batch[095/500] KD:0.2462 ValAcc35.94
Server Batch[096/500] KD:0.2086 ValAcc36.14
Server Batch[097/500] KD:0.2235 ValAcc36.0
Server Batch[098/500] KD:0.3413 ValAcc35.9
Server Batch[099/500] KD:0.1963 ValAcc36.66
Server Batch[100/500] KD:0.2718 ValAcc35.38
Server Batch[101/500] KD:0.2269 ValAcc35.68
Server Batch[102/500] KD:0.2040 ValAcc35.54
Server Batch[103/500] KD:0.2129 ValAcc35.94
Server Batch[104/500] KD:0.2503 ValAcc36.7
Server Batch[105/500] KD:0.2198 ValAcc36.56
Server Batch[106/500] KD:0.2071 ValAcc35.96
Server Batch[107/500] KD:0.2525 ValAcc36.8
Server Batch[108/500] KD:0.1962 ValAcc36.08
Server Batch[109/500] KD:0.2094 ValAcc35.62
Server Batch[110/500] KD:0.3018 ValAcc35.2
Server Batch[111/500] KD:0.3187 ValAcc35.98
Server Batch[112/500] KD:0.2076 ValAcc35.12
Server Batch[113/500] KD:0.2397 ValAcc35.56
Server Batch[114/500] KD:0.1985 ValAcc36.18
Server Batch[115/500] KD:0.2139 ValAcc35.8
Server Batch[116/500] KD:0.3496 ValAcc35.66
Server Batch[117/500] KD:0.1924 ValAcc35.66
Server Batch[118/500] KD:0.2151 ValAcc35.08
Server Batch[119/500] KD:0.3313 ValAcc35.44
Server Batch[120/500] KD:0.2013 ValAcc34.94
Server Batch[121/500] KD:0.2078 ValAcc35.32
Server Batch[122/500] KD:0.3385 ValAcc35.58
Server Batch[123/500] KD:0.2130 ValAcc36.5
Server Batch[124/500] KD:0.2080 ValAcc37.14
Server Batch[125/500] KD:0.2581 ValAcc36.54
Server Batch[126/500] KD:0.2206 ValAcc37.12
Server Batch[127/500] KD:0.2212 ValAcc36.44
Server Batch[128/500] KD:0.1912 ValAcc36.28
Server Batch[129/500] KD:0.2044 ValAcc36.16
Server Batch[130/500] KD:0.2011 ValAcc35.92
Server Batch[131/500] KD:0.2451 ValAcc35.68
Server Batch[132/500] KD:0.1955 ValAcc36.12
Server Batch[133/500] KD:0.2423 ValAcc35.84
Server Batch[134/500] KD:0.2083 ValAcc36.36
Server Batch[135/500] KD:0.1881 ValAcc37.18
Server Batch[136/500] KD:0.2331 ValAcc36.08
Server Batch[137/500] KD:0.2109 ValAcc36.5
Server Batch[138/500] KD:0.1830 ValAcc36.22
Server Batch[139/500] KD:0.2146 ValAcc35.7
Server Batch[140/500] KD:0.3104 ValAcc36.52
Server Batch[141/500] KD:0.1922 ValAcc36.64
Server Batch[142/500] KD:0.1978 ValAcc36.12
Server Batch[143/500] KD:0.2149 ValAcc36.6
Server Batch[144/500] KD:0.1925 ValAcc37.18
Server Batch[145/500] KD:0.1894 ValAcc37.26
Server Batch[146/500] KD:0.2119 ValAcc37.2
Server Batch[147/500] KD:0.1819 ValAcc37.02
Server Batch[148/500] KD:0.2166 ValAcc36.34
Server Batch[149/500] KD:0.2474 ValAcc35.82
Server Batch[150/500] KD:0.2261 ValAcc35.94
Server Batch[151/500] KD:0.2131 ValAcc36.6
Server Batch[152/500] KD:0.1965 ValAcc35.98
Server Batch[153/500] KD:0.1865 ValAcc36.32
Server Batch[154/500] KD:0.2500 ValAcc37.24
Server Batch[155/500] KD:0.2119 ValAcc37.0
Server Batch[156/500] KD:0.2080 ValAcc36.88
Server Batch[157/500] KD:0.1863 ValAcc35.66
Server Batch[158/500] KD:0.3046 ValAcc36.32
Server Batch[159/500] KD:0.2044 ValAcc35.52
Server Batch[160/500] KD:0.1857 ValAcc35.72
Server Batch[161/500] KD:0.3335 ValAcc36.62
Server Batch[162/500] KD:0.1902 ValAcc36.38
Server Batch[163/500] KD:0.2102 ValAcc36.58
Server Batch[164/500] KD:0.2021 ValAcc37.44
Server Batch[165/500] KD:0.1953 ValAcc36.7
Server Batch[166/500] KD:0.1855 ValAcc35.98
Server Batch[167/500] KD:0.2163 ValAcc36.02
Server Batch[168/500] KD:0.1834 ValAcc36.56
Server Batch[169/500] KD:0.2223 ValAcc36.26
Server Batch[170/500] KD:0.1901 ValAcc35.36
Server Batch[171/500] KD:0.2036 ValAcc35.96
Server Batch[172/500] KD:0.1846 ValAcc36.14
Server Batch[173/500] KD:0.2914 ValAcc36.36
Server Batch[174/500] KD:0.1778 ValAcc36.28
Server Batch[175/500] KD:0.1965 ValAcc36.44
Server Batch[176/500] KD:0.2854 ValAcc36.28
Server Batch[177/500] KD:0.3134 ValAcc36.2
Server Batch[178/500] KD:0.1795 ValAcc36.54
Server Batch[179/500] KD:0.1892 ValAcc36.08
Server Batch[180/500] KD:0.1940 ValAcc36.6
Server Batch[181/500] KD:0.2936 ValAcc36.48
Server Batch[182/500] KD:0.1947 ValAcc35.72
Server Batch[183/500] KD:0.2003 ValAcc36.12
Server Batch[184/500] KD:0.1912 ValAcc36.92
Server Batch[185/500] KD:0.2889 ValAcc36.08
Server Batch[186/500] KD:0.1874 ValAcc37.46
Server Batch[187/500] KD:0.1844 ValAcc36.38
Server Batch[188/500] KD:0.2889 ValAcc36.8
Server Batch[189/500] KD:0.1805 ValAcc36.52
Server Batch[190/500] KD:0.2777 ValAcc35.72
Server Batch[191/500] KD:0.2709 ValAcc35.46
Server Batch[192/500] KD:0.1877 ValAcc36.36
Server Batch[193/500] KD:0.1836 ValAcc36.4
Server Batch[194/500] KD:0.1829 ValAcc36.22
Server Batch[195/500] KD:0.1829 ValAcc36.5
Server Batch[196/500] KD:0.1926 ValAcc36.36
Server Batch[197/500] KD:0.2313 ValAcc36.36
Server Batch[198/500] KD:0.1794 ValAcc36.04
Server Batch[199/500] KD:0.2390 ValAcc36.0
Server Batch[200/500] KD:0.2262 ValAcc36.1
Server Batch[201/500] KD:0.1798 ValAcc35.3
Server Batch[202/500] KD:0.2082 ValAcc36.46
Server Batch[203/500] KD:0.2053 ValAcc36.08
Server Batch[204/500] KD:0.1798 ValAcc36.48
Server Batch[205/500] KD:0.2153 ValAcc35.82
Server Batch[206/500] KD:0.1973 ValAcc36.34
Server Batch[207/500] KD:0.1771 ValAcc36.0
Server Batch[208/500] KD:0.1908 ValAcc36.1
Server Batch[209/500] KD:0.1855 ValAcc36.1
Server Batch[210/500] KD:0.1763 ValAcc35.7
Server Batch[211/500] KD:0.1714 ValAcc36.48
Server Batch[212/500] KD:0.2368 ValAcc37.04
Server Batch[213/500] KD:0.1750 ValAcc36.12
Server Batch[214/500] KD:0.1707 ValAcc36.62
Server Batch[215/500] KD:0.2008 ValAcc37.34
Server Batch[216/500] KD:0.1814 ValAcc36.64
Server Batch[217/500] KD:0.1678 ValAcc36.62
Server Batch[218/500] KD:0.2744 ValAcc36.68
Server Batch[219/500] KD:0.1749 ValAcc36.38
Server Batch[220/500] KD:0.1827 ValAcc36.54
Server Batch[221/500] KD:0.1672 ValAcc36.52
Server Batch[222/500] KD:0.1718 ValAcc37.08
Server Batch[223/500] KD:0.1635 ValAcc37.02
Server Batch[224/500] KD:0.2826 ValAcc37.24
Server Batch[225/500] KD:0.1718 ValAcc36.14
Server Batch[226/500] KD:0.2666 ValAcc36.22
Server Batch[227/500] KD:0.1800 ValAcc35.78
Server Batch[228/500] KD:0.1691 ValAcc35.3
Server Batch[229/500] KD:0.1941 ValAcc36.04
Server Batch[230/500] KD:0.1732 ValAcc36.06
Server Batch[231/500] KD:0.1889 ValAcc36.92
Server Batch[232/500] KD:0.1770 ValAcc37.22
Server Batch[233/500] KD:0.1749 ValAcc37.06
Server Batch[234/500] KD:0.1795 ValAcc36.82
Server Batch[235/500] KD:0.1974 ValAcc36.64
Server Batch[236/500] KD:0.1715 ValAcc35.96
Server Batch[237/500] KD:0.1691 ValAcc36.06
Server Batch[238/500] KD:0.1755 ValAcc36.0
Server Batch[239/500] KD:0.1756 ValAcc36.32
Server Batch[240/500] KD:0.1648 ValAcc35.94
Server Batch[241/500] KD:0.1817 ValAcc36.8
Server Batch[242/500] KD:0.2650 ValAcc36.68
Server Batch[243/500] KD:0.1639 ValAcc37.24
Server Batch[244/500] KD:0.1735 ValAcc36.84
Server Batch[245/500] KD:0.1955 ValAcc36.34
Server Batch[246/500] KD:0.1678 ValAcc36.2
Server Batch[247/500] KD:0.1619 ValAcc36.86
Server Batch[248/500] KD:0.1615 ValAcc36.14
Server Batch[249/500] KD:0.1715 ValAcc37.12
Server Batch[250/500] KD:0.1640 ValAcc36.86
Server Batch[251/500] KD:0.2212 ValAcc37.0
Server Batch[252/500] KD:0.1719 ValAcc36.52
Server Batch[253/500] KD:0.1674 ValAcc36.0
Server Batch[254/500] KD:0.2501 ValAcc35.92
Server Batch[255/500] KD:0.1648 ValAcc35.8
Server Batch[256/500] KD:0.2543 ValAcc35.48
Server Batch[257/500] KD:0.1717 ValAcc36.06
Server Batch[258/500] KD:0.1717 ValAcc36.14
Server Batch[259/500] KD:0.1883 ValAcc36.7
Server Batch[260/500] KD:0.1964 ValAcc37.72
Server Batch[261/500] KD:0.1643 ValAcc36.86
Server Batch[262/500] KD:0.1782 ValAcc37.18
Server Batch[263/500] KD:0.1651 ValAcc36.8
Server Batch[264/500] KD:0.1702 ValAcc36.34
Server Batch[265/500] KD:0.1648 ValAcc37.0
Server Batch[266/500] KD:0.2792 ValAcc36.7
Server Batch[267/500] KD:0.1678 ValAcc36.74
Server Batch[268/500] KD:0.2531 ValAcc36.84
Server Batch[269/500] KD:0.1721 ValAcc36.0
Server Batch[270/500] KD:0.1673 ValAcc35.9
Server Batch[271/500] KD:0.1901 ValAcc36.76
Server Batch[272/500] KD:0.2557 ValAcc36.64
Server Batch[273/500] KD:0.2043 ValAcc36.72
Server Batch[274/500] KD:0.2325 ValAcc37.44
Server Batch[275/500] KD:0.1702 ValAcc37.72
Server Batch[276/500] KD:0.1828 ValAcc37.42
Server Batch[277/500] KD:0.1669 ValAcc37.78
Server Batch[278/500] KD:0.1770 ValAcc37.26
Server Batch[279/500] KD:0.1729 ValAcc36.86
Server Batch[280/500] KD:0.1902 ValAcc36.7
Server Batch[281/500] KD:0.1728 ValAcc37.0
Server Batch[282/500] KD:0.1679 ValAcc36.5
Server Batch[283/500] KD:0.1961 ValAcc36.76
Server Batch[284/500] KD:0.1657 ValAcc37.16
Server Batch[285/500] KD:0.1596 ValAcc36.74
Server Batch[286/500] KD:0.1614 ValAcc37.58
Server Batch[287/500] KD:0.1895 ValAcc37.0
Server Batch[288/500] KD:0.1702 ValAcc36.72
Server Batch[289/500] KD:0.1636 ValAcc37.04
Server Batch[290/500] KD:0.2261 ValAcc36.98
Server Batch[291/500] KD:0.1800 ValAcc36.84
Server Batch[292/500] KD:0.1560 ValAcc36.96
Server Batch[293/500] KD:0.2613 ValAcc36.56
Server Batch[294/500] KD:0.1776 ValAcc36.94
Server Batch[295/500] KD:0.1877 ValAcc36.6
Server Batch[296/500] KD:0.2560 ValAcc36.32
Server Batch[297/500] KD:0.1641 ValAcc36.58
Server Batch[298/500] KD:0.1904 ValAcc37.0
Server Batch[299/500] KD:0.2609 ValAcc36.5
Server Batch[300/500] KD:0.1564 ValAcc37.08
Server Batch[301/500] KD:0.1713 ValAcc36.32
Server Batch[302/500] KD:0.2483 ValAcc36.66
Server Batch[303/500] KD:0.1613 ValAcc36.1
Server Batch[304/500] KD:0.1693 ValAcc36.64
Server Batch[305/500] KD:0.2249 ValAcc37.32
Server Batch[306/500] KD:0.1707 ValAcc37.16
Server Batch[307/500] KD:0.1941 ValAcc37.2
Server Batch[308/500] KD:0.1703 ValAcc36.64
Server Batch[309/500] KD:0.1590 ValAcc36.62
Server Batch[310/500] KD:0.1624 ValAcc36.56
Server Batch[311/500] KD:0.2339 ValAcc36.82
Server Batch[312/500] KD:0.1565 ValAcc36.86
Server Batch[313/500] KD:0.1817 ValAcc36.6
Server Batch[314/500] KD:0.2467 ValAcc36.88
Server Batch[315/500] KD:0.1636 ValAcc36.74
Server Batch[316/500] KD:0.1574 ValAcc37.26
Server Batch[317/500] KD:0.2497 ValAcc36.92
Server Batch[318/500] KD:0.1714 ValAcc37.4
Server Batch[319/500] KD:0.1559 ValAcc36.6
Server Batch[320/500] KD:0.1909 ValAcc37.2
Server Batch[321/500] KD:0.1812 ValAcc37.62
Server Batch[322/500] KD:0.1564 ValAcc37.04
Server Batch[323/500] KD:0.1626 ValAcc36.58
Server Batch[324/500] KD:0.1875 ValAcc37.3
Server Batch[325/500] KD:0.1589 ValAcc37.06
Server Batch[326/500] KD:0.1866 ValAcc36.98
Server Batch[327/500] KD:0.1531 ValAcc36.76
Server Batch[328/500] KD:0.1745 ValAcc36.6
Server Batch[329/500] KD:0.2443 ValAcc37.38
Server Batch[330/500] KD:0.1570 ValAcc37.08
Server Batch[331/500] KD:0.1785 ValAcc36.14
Server Batch[332/500] KD:0.1549 ValAcc37.32
Server Batch[333/500] KD:0.1693 ValAcc36.8
Server Batch[334/500] KD:0.2340 ValAcc37.06
Server Batch[335/500] KD:0.1647 ValAcc36.54
Server Batch[336/500] KD:0.1602 ValAcc37.0
Server Batch[337/500] KD:0.2407 ValAcc36.72
Server Batch[338/500] KD:0.1547 ValAcc37.52
Server Batch[339/500] KD:0.1791 ValAcc36.94
Server Batch[340/500] KD:0.1518 ValAcc36.98
Server Batch[341/500] KD:0.2263 ValAcc36.68
Server Batch[342/500] KD:0.1613 ValAcc37.14
Server Batch[343/500] KD:0.1738 ValAcc37.74
Server Batch[344/500] KD:0.1641 ValAcc37.38
Server Batch[345/500] KD:0.1513 ValAcc37.4
Server Batch[346/500] KD:0.1701 ValAcc37.28
Server Batch[347/500] KD:0.2229 ValAcc37.08
Server Batch[348/500] KD:0.1551 ValAcc36.34
Server Batch[349/500] KD:0.1558 ValAcc36.96
Server Batch[350/500] KD:0.1645 ValAcc37.28
Server Batch[351/500] KD:0.1537 ValAcc37.26
Server Batch[352/500] KD:0.1665 ValAcc37.26
Server Batch[353/500] KD:0.1601 ValAcc36.98
Server Batch[354/500] KD:0.1564 ValAcc37.16
Server Batch[355/500] KD:0.1438 ValAcc37.56
Server Batch[356/500] KD:0.1660 ValAcc37.14
Server Batch[357/500] KD:0.1489 ValAcc37.28
Server Batch[358/500] KD:0.1534 ValAcc36.72
Server Batch[359/500] KD:0.2007 ValAcc37.0
Server Batch[360/500] KD:0.1534 ValAcc37.14
Server Batch[361/500] KD:0.1555 ValAcc36.94
Server Batch[362/500] KD:0.2234 ValAcc36.84
Server Batch[363/500] KD:0.1821 ValAcc37.46
Server Batch[364/500] KD:0.1517 ValAcc36.98
Server Batch[365/500] KD:0.1597 ValAcc37.02
Server Batch[366/500] KD:0.2026 ValAcc36.82
Server Batch[367/500] KD:0.1427 ValAcc37.34
Server Batch[368/500] KD:0.1518 ValAcc36.94
Server Batch[369/500] KD:0.1582 ValAcc37.06
Server Batch[370/500] KD:0.1498 ValAcc37.06
Server Batch[371/500] KD:0.1842 ValAcc37.22
Server Batch[372/500] KD:0.1594 ValAcc36.94
Server Batch[373/500] KD:0.1578 ValAcc37.12
Server Batch[374/500] KD:0.1721 ValAcc37.1
Server Batch[375/500] KD:0.1498 ValAcc37.36
Server Batch[376/500] KD:0.1577 ValAcc37.24
Server Batch[377/500] KD:0.2353 ValAcc36.88
Server Batch[378/500] KD:0.1613 ValAcc36.68
Server Batch[379/500] KD:0.1483 ValAcc37.28
Server Batch[380/500] KD:0.1948 ValAcc36.78
Server Batch[381/500] KD:0.1427 ValAcc37.04
Server Batch[382/500] KD:0.1518 ValAcc36.82
Server Batch[383/500] KD:0.1546 ValAcc37.16
Server Batch[384/500] KD:0.1908 ValAcc36.56
Server Batch[385/500] KD:0.1548 ValAcc37.32
Server Batch[386/500] KD:0.1507 ValAcc36.9
Server Batch[387/500] KD:0.1462 ValAcc37.14
Server Batch[388/500] KD:0.1786 ValAcc36.46
Server Batch[389/500] KD:0.1525 ValAcc35.86
Server Batch[390/500] KD:0.1517 ValAcc37.18
Server Batch[391/500] KD:0.1481 ValAcc36.38
Server Batch[392/500] KD:0.1853 ValAcc36.96
Server Batch[393/500] KD:0.1543 ValAcc36.72
Server Batch[394/500] KD:0.1605 ValAcc36.9
Server Batch[395/500] KD:0.1820 ValAcc36.7
Server Batch[396/500] KD:0.1422 ValAcc36.92
Server Batch[397/500] KD:0.1461 ValAcc36.98
Server Batch[398/500] KD:0.1808 ValAcc37.36
Server Batch[399/500] KD:0.2324 ValAcc37.16
Server Batch[400/500] KD:0.1494 ValAcc36.54
Server Batch[401/500] KD:0.1587 ValAcc37.0
Server Batch[402/500] KD:0.1724 ValAcc37.32
Server Batch[403/500] KD:0.1516 ValAcc36.48
Server Batch[404/500] KD:0.2411 ValAcc37.06
Server Batch[405/500] KD:0.1494 ValAcc36.7
Server Batch[406/500] KD:0.1422 ValAcc36.78
Server Batch[407/500] KD:0.2000 ValAcc37.0
Server Batch[408/500] KD:0.1560 ValAcc36.6
Server Batch[409/500] KD:0.1463 ValAcc36.54
Server Batch[410/500] KD:0.2392 ValAcc36.84
Server Batch[411/500] KD:0.1472 ValAcc37.08
Server Batch[412/500] KD:0.1449 ValAcc36.4
Server Batch[413/500] KD:0.2306 ValAcc36.68
Server Batch[414/500] KD:0.1501 ValAcc37.46
Server Batch[415/500] KD:0.1509 ValAcc36.36
Server Batch[416/500] KD:0.2359 ValAcc37.04
Server Batch[417/500] KD:0.1494 ValAcc36.9
