img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
Server Batch[401/500] KD:nan ValAcc0.96
Server Batch[402/500] KD:nan ValAcc0.96
Server Batch[403/500] KD:nan ValAcc0.96
Server Batch[404/500] KD:nan ValAcc0.96
Server Batch[405/500] KD:nan ValAcc0.96
Server Batch[406/500] KD:nan ValAcc0.96
Server Batch[407/500] KD:nan ValAcc0.96
Server Batch[408/500] KD:nan ValAcc0.96
Server Batch[409/500] KD:nan ValAcc0.96
Server Batch[410/500] KD:nan ValAcc0.96
Server Batch[411/500] KD:nan ValAcc0.96
Server Batch[412/500] KD:nan ValAcc0.96
Server Batch[413/500] KD:nan ValAcc0.96
Server Batch[414/500] KD:nan ValAcc0.96
Server Batch[415/500] KD:nan ValAcc0.96
Server Batch[416/500] KD:nan ValAcc0.96
Server Batch[417/500] KD:nan ValAcc0.96
Server Batch[418/500] KD:nan ValAcc0.96
Server Batch[419/500] KD:nan ValAcc0.96
Server Batch[420/500] KD:nan ValAcc0.96
Server Batch[421/500] KD:nan ValAcc0.96
Server Batch[422/500] KD:nan ValAcc0.96
Server Batch[423/500] KD:nan ValAcc0.96
Server Batch[424/500] KD:nan ValAcc0.96
Server Batch[425/500] KD:nan ValAcc0.96
Server Batch[426/500] KD:nan ValAcc0.96
Server Batch[427/500] KD:nan ValAcc0.96
Server Batch[428/500] KD:nan ValAcc0.96
Server Batch[429/500] KD:nan ValAcc0.96
Server Batch[430/500] KD:nan ValAcc0.96
Server Batch[431/500] KD:nan ValAcc0.96
Server Batch[432/500] KD:nan ValAcc0.96
Server Batch[433/500] KD:nan ValAcc0.96
Server Batch[434/500] KD:nan ValAcc0.96
Server Batch[435/500] KD:nan ValAcc0.96
Server Batch[436/500] KD:nan ValAcc0.96
Server Batch[437/500] KD:nan ValAcc0.96
Server Batch[438/500] KD:nan ValAcc0.96
Server Batch[439/500] KD:nan ValAcc0.96
Server Batch[440/500] KD:nan ValAcc0.96
Server Batch[441/500] KD:nan ValAcc0.96
Server Batch[442/500] KD:nan ValAcc0.96
Server Batch[443/500] KD:nan ValAcc0.96
Server Batch[444/500] KD:nan ValAcc0.96
Server Batch[445/500] KD:nan ValAcc0.96
Server Batch[446/500] KD:nan ValAcc0.96
Server Batch[447/500] KD:nan ValAcc0.96
Server Batch[448/500] KD:nan ValAcc0.96
Server Batch[449/500] KD:nan ValAcc0.96
Server Batch[450/500] KD:nan ValAcc0.96
Server Batch[451/500] KD:nan ValAcc0.96
Server Batch[452/500] KD:nan ValAcc0.96
Server Batch[453/500] KD:nan ValAcc0.96
Server Batch[454/500] KD:nan ValAcc0.96
Server Batch[455/500] KD:nan ValAcc0.96
Server Batch[456/500] KD:nan ValAcc0.96
Server Batch[457/500] KD:nan ValAcc0.96
Server Batch[458/500] KD:nan ValAcc0.96
Server Batch[459/500] KD:nan ValAcc0.96
Server Batch[460/500] KD:nan ValAcc0.96
Server Batch[461/500] KD:nan ValAcc0.96
Server Batch[462/500] KD:nan ValAcc0.96
Server Batch[463/500] KD:nan ValAcc0.96
Server Batch[464/500] KD:nan ValAcc0.96
Server Batch[465/500] KD:nan ValAcc0.96
Server Batch[466/500] KD:nan ValAcc0.96
Server Batch[467/500] KD:nan ValAcc0.96
Server Batch[468/500] KD:nan ValAcc0.96
Server Batch[469/500] KD:nan ValAcc0.96
Server Batch[470/500] KD:nan ValAcc0.96
Server Batch[471/500] KD:nan ValAcc0.96
Server Batch[472/500] KD:nan ValAcc0.96
Server Batch[473/500] KD:nan ValAcc0.96
Server Batch[474/500] KD:nan ValAcc0.96
Server Batch[475/500] KD:nan ValAcc0.96
Server Batch[476/500] KD:nan ValAcc0.96
Server Batch[477/500] KD:nan ValAcc0.96
Server Batch[478/500] KD:nan ValAcc0.96
Server Batch[479/500] KD:nan ValAcc0.96
Server Batch[480/500] KD:nan ValAcc0.96
Server Batch[481/500] KD:nan ValAcc0.96
Server Batch[482/500] KD:nan ValAcc0.96
Server Batch[483/500] KD:nan ValAcc0.96
Server Batch[484/500] KD:nan ValAcc0.96
Server Batch[485/500] KD:nan ValAcc0.96
Server Batch[486/500] KD:nan ValAcc0.96
Server Batch[487/500] KD:nan ValAcc0.96
Server Batch[488/500] KD:nan ValAcc0.96
Server Batch[489/500] KD:nan ValAcc0.96
Server Batch[490/500] KD:nan ValAcc0.96
Server Batch[491/500] KD:nan ValAcc0.96
Server Batch[492/500] KD:nan ValAcc0.96
Server Batch[493/500] KD:nan ValAcc0.96
Server Batch[494/500] KD:nan ValAcc0.96
Server Batch[495/500] KD:nan ValAcc0.96
Server Batch[496/500] KD:nan ValAcc0.96
Server Batch[497/500] KD:nan ValAcc0.96
Server Batch[498/500] KD:nan ValAcc0.96
Server Batch[499/500] KD:nan ValAcc0.96
use init server model instead.
round 16 select clients [13, 11, 0, 10, 14, 9, 17, 12] fedavg global model 47.08 time 19742.46
13 client test accuracy : 1.917808219178082
11 client test accuracy : 1.6605166051660516
0 client test accuracy : 1.6528925619834711
10 client test accuracy : 41.294642857142854
14 client test accuracy : 37.58700696055684
9 client test accuracy : 37.82287822878229
17 client test accuracy : 43.80776340110906
12 client test accuracy : 41.16575591985428
personalized cli 7 ep 0 batch 184  train Loss: 8567.596 | Acc:36.892% | total 2960
personalized cli 7 ep 1 batch 184  train Loss: 8538.365 | Acc:47.061% | total 2960
personalized cli 7 ep 2 batch 184  train Loss: 8524.198 | Acc:48.716% | total 2960
personalized cli 7 ep 3 batch 184  train Loss: 8517.235 | Acc:51.655% | total 2960
personalized cli 7 ep 4 batch 184  train Loss: 8513.923 | Acc:53.818% | total 2960
personalized cli 7 ep 5 batch 184  train Loss: 8512.256 | Acc:54.324% | total 2960
personalized cli 7 ep 6 batch 184  train Loss: 8511.509 | Acc:52.770% | total 2960
personalized cli 7 ep 7 batch 184  train Loss: 8511.188 | Acc:53.885% | total 2960
personalized cli 7 ep 8 batch 184  train Loss: 8510.997 | Acc:53.682% | total 2960
personalized cli 7 ep 9 batch 184  train Loss: 8510.938 | Acc:54.493% | total 2960
cli 7 ep 0 batch 184  train Loss: 1.319 | Acc:65.777% | total 2960
cli 7 ep 1 batch 184  train Loss: 1.016 | Acc:72.838% | total 2960
cli 7 ep 2 batch 184  train Loss: 0.919 | Acc:73.885% | total 2960
cli 7 ep 3 batch 184  train Loss: 0.902 | Acc:74.459% | total 2960
cli 7 ep 4 batch 184  train Loss: 0.870 | Acc:74.291% | total 2960
cli 7 ep 5 batch 184  train Loss: 0.805 | Acc:75.439% | total 2960
cli 7 ep 6 batch 184  train Loss: 0.758 | Acc:76.791% | total 2960
cli 7 ep 7 batch 184  train Loss: 0.747 | Acc:78.142% | total 2960
cli 7 ep 8 batch 184  train Loss: 0.724 | Acc:78.953% | total 2960
cli 7 ep 9 batch 184  train Loss: 0.733 | Acc:77.466% | total 2960
personalized cli 5 ep 0 batch 121  train Loss: 8574.649 | Acc:26.281% | total 1952
personalized cli 5 ep 1 batch 121  train Loss: 8550.663 | Acc:33.914% | total 1952
personalized cli 5 ep 2 batch 121  train Loss: 8535.648 | Acc:40.010% | total 1952
personalized cli 5 ep 3 batch 121  train Loss: 8526.313 | Acc:41.598% | total 1952
personalized cli 5 ep 4 batch 121  train Loss: 8520.577 | Acc:42.111% | total 1952
personalized cli 5 ep 5 batch 121  train Loss: 8517.016 | Acc:43.955% | total 1952
personalized cli 5 ep 6 batch 121  train Loss: 8514.867 | Acc:45.389% | total 1952
personalized cli 5 ep 7 batch 121  train Loss: 8513.527 | Acc:43.750% | total 1952
personalized cli 5 ep 8 batch 121  train Loss: 8512.711 | Acc:44.365% | total 1952
personalized cli 5 ep 9 batch 121  train Loss: 8512.126 | Acc:45.543% | total 1952
cli 5 ep 0 batch 121  train Loss: 1.619 | Acc:57.582% | total 1952
cli 5 ep 1 batch 121  train Loss: 1.196 | Acc:66.803% | total 1952
cli 5 ep 2 batch 121  train Loss: 1.147 | Acc:67.418% | total 1952
cli 5 ep 3 batch 121  train Loss: 1.058 | Acc:69.416% | total 1952
cli 5 ep 4 batch 121  train Loss: 0.968 | Acc:71.004% | total 1952
cli 5 ep 5 batch 121  train Loss: 0.942 | Acc:72.234% | total 1952
cli 5 ep 6 batch 121  train Loss: 0.952 | Acc:71.465% | total 1952
cli 5 ep 7 batch 121  train Loss: 0.887 | Acc:72.592% | total 1952
cli 5 ep 8 batch 121  train Loss: 0.915 | Acc:73.156% | total 1952
cli 5 ep 9 batch 121  train Loss: 0.833 | Acc:75.666% | total 1952
personalized cli 17 ep 0 batch 160  train Loss: 8511.497 | Acc:48.991% | total 2576
personalized cli 17 ep 1 batch 160  train Loss: 8511.316 | Acc:48.913% | total 2576
personalized cli 17 ep 2 batch 160  train Loss: 8511.246 | Acc:48.370% | total 2576
personalized cli 17 ep 3 batch 160  train Loss: 8511.027 | Acc:50.466% | total 2576
personalized cli 17 ep 4 batch 160  train Loss: 8510.962 | Acc:49.418% | total 2576
personalized cli 17 ep 5 batch 160  train Loss: 8511.016 | Acc:49.030% | total 2576
personalized cli 17 ep 6 batch 160  train Loss: 8510.932 | Acc:49.224% | total 2576
personalized cli 17 ep 7 batch 160  train Loss: 8510.966 | Acc:49.262% | total 2576
personalized cli 17 ep 8 batch 160  train Loss: 8510.864 | Acc:50.233% | total 2576
personalized cli 17 ep 9 batch 160  train Loss: 8510.980 | Acc:47.593% | total 2576
cli 17 ep 0 batch 160  train Loss: 1.541 | Acc:59.433% | total 2576
cli 17 ep 1 batch 160  train Loss: 1.203 | Acc:66.033% | total 2576
cli 17 ep 2 batch 160  train Loss: 1.118 | Acc:68.051% | total 2576
cli 17 ep 3 batch 160  train Loss: 1.080 | Acc:68.944% | total 2576
cli 17 ep 4 batch 160  train Loss: 1.023 | Acc:69.837% | total 2576
cli 17 ep 5 batch 160  train Loss: 0.986 | Acc:71.273% | total 2576
cli 17 ep 6 batch 160  train Loss: 0.968 | Acc:71.079% | total 2576
cli 17 ep 7 batch 160  train Loss: 0.955 | Acc:71.079% | total 2576
cli 17 ep 8 batch 160  train Loss: 0.896 | Acc:73.486% | total 2576
cli 17 ep 9 batch 160  train Loss: 0.852 | Acc:74.573% | total 2576
personalized cli 18 ep 0 batch 169  train Loss: 8569.611 | Acc:23.456% | total 2720
personalized cli 18 ep 1 batch 169  train Loss: 8541.387 | Acc:35.147% | total 2720
personalized cli 18 ep 2 batch 169  train Loss: 8526.810 | Acc:37.022% | total 2720
personalized cli 18 ep 3 batch 169  train Loss: 8519.328 | Acc:38.199% | total 2720
personalized cli 18 ep 4 batch 169  train Loss: 8515.492 | Acc:39.265% | total 2720
personalized cli 18 ep 5 batch 169  train Loss: 8513.520 | Acc:41.581% | total 2720
personalized cli 18 ep 6 batch 169  train Loss: 8512.557 | Acc:40.735% | total 2720
personalized cli 18 ep 7 batch 169  train Loss: 8512.018 | Acc:42.353% | total 2720
personalized cli 18 ep 8 batch 169  train Loss: 8511.754 | Acc:41.985% | total 2720
personalized cli 18 ep 9 batch 169  train Loss: 8511.508 | Acc:43.713% | total 2720
cli 18 ep 0 batch 169  train Loss: 1.800 | Acc:53.860% | total 2720
cli 18 ep 1 batch 169  train Loss: 1.478 | Acc:59.632% | total 2720
cli 18 ep 2 batch 169  train Loss: 1.391 | Acc:61.471% | total 2720
cli 18 ep 3 batch 169  train Loss: 1.323 | Acc:61.985% | total 2720
cli 18 ep 4 batch 169  train Loss: 1.253 | Acc:63.529% | total 2720
cli 18 ep 5 batch 169  train Loss: 1.223 | Acc:64.779% | total 2720
cli 18 ep 6 batch 169  train Loss: 1.153 | Acc:65.625% | total 2720
cli 18 ep 7 batch 169  train Loss: 1.114 | Acc:67.353% | total 2720
cli 18 ep 8 batch 169  train Loss: 1.073 | Acc:67.610% | total 2720
cli 18 ep 9 batch 169  train Loss: 1.079 | Acc:67.831% | total 2720
personalized cli 2 ep 0 batch 111  train Loss: 8575.695 | Acc:28.460% | total 1792
personalized cli 2 ep 1 batch 111  train Loss: 8552.797 | Acc:42.076% | total 1792
personalized cli 2 ep 2 batch 111  train Loss: 8537.979 | Acc:43.973% | total 1792
personalized cli 2 ep 3 batch 111  train Loss: 8528.287 | Acc:47.935% | total 1792
personalized cli 2 ep 4 batch 111  train Loss: 8522.077 | Acc:48.493% | total 1792
personalized cli 2 ep 5 batch 111  train Loss: 8518.085 | Acc:49.330% | total 1792
personalized cli 2 ep 6 batch 111  train Loss: 8515.521 | Acc:49.777% | total 1792
personalized cli 2 ep 7 batch 111  train Loss: 8513.939 | Acc:48.549% | total 1792
personalized cli 2 ep 8 batch 111  train Loss: 8512.865 | Acc:50.223% | total 1792
personalized cli 2 ep 9 batch 111  train Loss: 8512.182 | Acc:50.893% | total 1792
cli 2 ep 0 batch 111  train Loss: 1.840 | Acc:54.353% | total 1792
cli 2 ep 1 batch 111  train Loss: 1.326 | Acc:65.960% | total 1792
cli 2 ep 2 batch 111  train Loss: 1.234 | Acc:65.681% | total 1792
cli 2 ep 3 batch 111  train Loss: 1.069 | Acc:69.587% | total 1792
cli 2 ep 4 batch 111  train Loss: 0.988 | Acc:71.708% | total 1792
cli 2 ep 5 batch 111  train Loss: 0.954 | Acc:72.824% | total 1792
cli 2 ep 6 batch 111  train Loss: 0.890 | Acc:74.219% | total 1792
cli 2 ep 7 batch 111  train Loss: 0.889 | Acc:75.167% | total 1792
cli 2 ep 8 batch 111  train Loss: 0.881 | Acc:74.665% | total 1792
cli 2 ep 9 batch 111  train Loss: 0.834 | Acc:75.223% | total 1792
personalized cli 12 ep 0 batch 167  train Loss: 8511.414 | Acc:50.409% | total 2688
personalized cli 12 ep 1 batch 167  train Loss: 8511.176 | Acc:50.409% | total 2688
personalized cli 12 ep 2 batch 167  train Loss: 8511.079 | Acc:50.298% | total 2688
personalized cli 12 ep 3 batch 167  train Loss: 8510.926 | Acc:50.893% | total 2688
personalized cli 12 ep 4 batch 167  train Loss: 8510.913 | Acc:51.451% | total 2688
personalized cli 12 ep 5 batch 167  train Loss: 8510.963 | Acc:50.260% | total 2688
personalized cli 12 ep 6 batch 167  train Loss: 8510.975 | Acc:49.888% | total 2688
personalized cli 12 ep 7 batch 167  train Loss: 8510.871 | Acc:51.339% | total 2688
personalized cli 12 ep 8 batch 167  train Loss: 8510.905 | Acc:50.372% | total 2688
personalized cli 12 ep 9 batch 167  train Loss: 8510.867 | Acc:51.339% | total 2688
cli 12 ep 0 batch 167  train Loss: 1.430 | Acc:61.458% | total 2688
cli 12 ep 1 batch 167  train Loss: 1.173 | Acc:65.513% | total 2688
cli 12 ep 2 batch 167  train Loss: 1.079 | Acc:68.006% | total 2688
cli 12 ep 3 batch 167  train Loss: 1.004 | Acc:69.643% | total 2688
cli 12 ep 4 batch 167  train Loss: 0.953 | Acc:71.317% | total 2688
cli 12 ep 5 batch 167  train Loss: 0.908 | Acc:73.624% | total 2688
cli 12 ep 6 batch 167  train Loss: 0.882 | Acc:73.475% | total 2688
cli 12 ep 7 batch 167  train Loss: 0.863 | Acc:73.884% | total 2688
cli 12 ep 8 batch 167  train Loss: 0.831 | Acc:75.149% | total 2688
cli 12 ep 9 batch 167  train Loss: 0.842 | Acc:73.958% | total 2688
personalized cli 8 ep 0 batch 120  train Loss: 8574.801 | Acc:27.841% | total 1936
personalized cli 8 ep 1 batch 120  train Loss: 8550.823 | Acc:38.998% | total 1936
personalized cli 8 ep 2 batch 120  train Loss: 8535.781 | Acc:43.285% | total 1936
personalized cli 8 ep 3 batch 120  train Loss: 8526.390 | Acc:46.074% | total 1936
personalized cli 8 ep 4 batch 120  train Loss: 8520.560 | Acc:47.572% | total 1936
personalized cli 8 ep 5 batch 120  train Loss: 8517.082 | Acc:47.107% | total 1936
personalized cli 8 ep 6 batch 120  train Loss: 8514.834 | Acc:48.709% | total 1936
personalized cli 8 ep 7 batch 120  train Loss: 8513.350 | Acc:50.413% | total 1936
personalized cli 8 ep 8 batch 120  train Loss: 8512.508 | Acc:50.103% | total 1936
personalized cli 8 ep 9 batch 120  train Loss: 8511.938 | Acc:52.376% | total 1936
cli 8 ep 0 batch 120  train Loss: 1.636 | Acc:58.523% | total 1936
cli 8 ep 1 batch 120  train Loss: 1.185 | Acc:68.595% | total 1936
cli 8 ep 2 batch 120  train Loss: 1.128 | Acc:68.233% | total 1936
cli 8 ep 3 batch 120  train Loss: 0.988 | Acc:71.384% | total 1936
cli 8 ep 4 batch 120  train Loss: 0.965 | Acc:73.244% | total 1936
cli 8 ep 5 batch 120  train Loss: 0.871 | Acc:73.967% | total 1936
cli 8 ep 6 batch 120  train Loss: 0.859 | Acc:74.019% | total 1936
cli 8 ep 7 batch 120  train Loss: 0.819 | Acc:76.808% | total 1936
cli 8 ep 8 batch 120  train Loss: 0.742 | Acc:77.944% | total 1936
cli 8 ep 9 batch 120  train Loss: 0.765 | Acc:77.944% | total 1936
personalized cli 14 ep 0 batch 115  train Loss: 8512.153 | Acc:50.054% | total 1856
personalized cli 14 ep 1 batch 115  train Loss: 8511.738 | Acc:50.485% | total 1856
personalized cli 14 ep 2 batch 115  train Loss: 8511.469 | Acc:51.078% | total 1856
personalized cli 14 ep 3 batch 115  train Loss: 8511.323 | Acc:51.401% | total 1856
personalized cli 14 ep 4 batch 115  train Loss: 8511.272 | Acc:52.586% | total 1856
personalized cli 14 ep 5 batch 115  train Loss: 8511.179 | Acc:52.317% | total 1856
personalized cli 14 ep 6 batch 115  train Loss: 8511.198 | Acc:50.808% | total 1856
personalized cli 14 ep 7 batch 115  train Loss: 8511.153 | Acc:52.694% | total 1856
personalized cli 14 ep 8 batch 115  train Loss: 8511.161 | Acc:51.886% | total 1856
personalized cli 14 ep 9 batch 115  train Loss: 8511.150 | Acc:51.401% | total 1856
cli 14 ep 0 batch 115  train Loss: 1.596 | Acc:59.591% | total 1856
cli 14 ep 1 batch 115  train Loss: 1.199 | Acc:67.241% | total 1856
cli 14 ep 2 batch 115  train Loss: 1.148 | Acc:68.858% | total 1856
cli 14 ep 3 batch 115  train Loss: 1.027 | Acc:71.390% | total 1856
cli 14 ep 4 batch 115  train Loss: 0.969 | Acc:72.306% | total 1856
cli 14 ep 5 batch 115  train Loss: 0.934 | Acc:73.384% | total 1856
cli 14 ep 6 batch 115  train Loss: 0.892 | Acc:73.815% | total 1856
cli 14 ep 7 batch 115  train Loss: 0.905 | Acc:72.791% | total 1856
cli 14 ep 8 batch 115  train Loss: 0.840 | Acc:74.623% | total 1856
cli 14 ep 9 batch 115  train Loss: 0.760 | Acc:77.317% | total 1856
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
init_perf_on_val:  46.76
use kd dataset cifar100
Server Batch[000/500] KD:0.7968 ValAcc0.96
Server Batch[001/500] KD:nan ValAcc0.96
Server Batch[002/500] KD:nan ValAcc0.96
Server Batch[003/500] KD:nan ValAcc0.96
Server Batch[004/500] KD:nan ValAcc0.96
Server Batch[005/500] KD:nan ValAcc0.96
Server Batch[006/500] KD:nan ValAcc0.96
Server Batch[007/500] KD:nan ValAcc0.96
Server Batch[008/500] KD:nan ValAcc0.96
Server Batch[009/500] KD:nan ValAcc0.96
Server Batch[010/500] KD:nan ValAcc0.96
Server Batch[011/500] KD:nan ValAcc0.96
Server Batch[012/500] KD:nan ValAcc0.96
Server Batch[013/500] KD:nan ValAcc0.96
Server Batch[014/500] KD:nan ValAcc0.96
Server Batch[015/500] KD:nan ValAcc0.96
Server Batch[016/500] KD:nan ValAcc0.96
Server Batch[017/500] KD:nan ValAcc0.96
Server Batch[018/500] KD:nan ValAcc0.96
Server Batch[019/500] KD:nan ValAcc0.96
Server Batch[020/500] KD:nan ValAcc0.96
Server Batch[021/500] KD:nan ValAcc0.96
Server Batch[022/500] KD:nan ValAcc0.96
Server Batch[023/500] KD:nan ValAcc0.96
Server Batch[024/500] KD:nan ValAcc0.96
Server Batch[025/500] KD:nan ValAcc0.96
Server Batch[026/500] KD:nan ValAcc0.96
Server Batch[027/500] KD:nan ValAcc0.96
Server Batch[028/500] KD:nan ValAcc0.96
Server Batch[029/500] KD:nan ValAcc0.96
Server Batch[030/500] KD:nan ValAcc0.96
Server Batch[031/500] KD:nan ValAcc0.96
Server Batch[032/500] KD:nan ValAcc0.96
Server Batch[033/500] KD:nan ValAcc0.96
Server Batch[034/500] KD:nan ValAcc0.96
Server Batch[035/500] KD:nan ValAcc0.96
Server Batch[036/500] KD:nan ValAcc0.96
Server Batch[037/500] KD:nan ValAcc0.96
Server Batch[038/500] KD:nan ValAcc0.96
Server Batch[039/500] KD:nan ValAcc0.96
Server Batch[040/500] KD:nan ValAcc0.96
Server Batch[041/500] KD:nan ValAcc0.96
Server Batch[042/500] KD:nan ValAcc0.96
Server Batch[043/500] KD:nan ValAcc0.96
Server Batch[044/500] KD:nan ValAcc0.96
Server Batch[045/500] KD:nan ValAcc0.96
Server Batch[046/500] KD:nan ValAcc0.96
Server Batch[047/500] KD:nan ValAcc0.96
Server Batch[048/500] KD:nan ValAcc0.96
Server Batch[049/500] KD:nan ValAcc0.96
Server Batch[050/500] KD:nan ValAcc0.96
Server Batch[051/500] KD:nan ValAcc0.96
Server Batch[052/500] KD:nan ValAcc0.96
Server Batch[053/500] KD:nan ValAcc0.96
Server Batch[054/500] KD:nan ValAcc0.96
Server Batch[055/500] KD:nan ValAcc0.96
Server Batch[056/500] KD:nan ValAcc0.96
Server Batch[057/500] KD:nan ValAcc0.96
Server Batch[058/500] KD:nan ValAcc0.96
Server Batch[059/500] KD:nan ValAcc0.96
Server Batch[060/500] KD:nan ValAcc0.96
Server Batch[061/500] KD:nan ValAcc0.96
Server Batch[062/500] KD:nan ValAcc0.96
Server Batch[063/500] KD:nan ValAcc0.96
Server Batch[064/500] KD:nan ValAcc0.96
Server Batch[065/500] KD:nan ValAcc0.96
Server Batch[066/500] KD:nan ValAcc0.96
Server Batch[067/500] KD:nan ValAcc0.96
Server Batch[068/500] KD:nan ValAcc0.96
Server Batch[069/500] KD:nan ValAcc0.96
Server Batch[070/500] KD:nan ValAcc0.96
Server Batch[071/500] KD:nan ValAcc0.96
Server Batch[072/500] KD:nan ValAcc0.96
Server Batch[073/500] KD:nan ValAcc0.96
Server Batch[074/500] KD:nan ValAcc0.96
Server Batch[075/500] KD:nan ValAcc0.96
Server Batch[076/500] KD:nan ValAcc0.96
Server Batch[077/500] KD:nan ValAcc0.96
Server Batch[078/500] KD:nan ValAcc0.96
Server Batch[079/500] KD:nan ValAcc0.96
Server Batch[080/500] KD:nan ValAcc0.96
Server Batch[081/500] KD:nan ValAcc0.96
Server Batch[082/500] KD:nan ValAcc0.96
Server Batch[083/500] KD:nan ValAcc0.96
Server Batch[084/500] KD:nan ValAcc0.96
Server Batch[085/500] KD:nan ValAcc0.96
Server Batch[086/500] KD:nan ValAcc0.96
Server Batch[087/500] KD:nan ValAcc0.96
Server Batch[088/500] KD:nan ValAcc0.96
Server Batch[089/500] KD:nan ValAcc0.96
Server Batch[090/500] KD:nan ValAcc0.96
Server Batch[091/500] KD:nan ValAcc0.96
Server Batch[092/500] KD:nan ValAcc0.96
Server Batch[093/500] KD:nan ValAcc0.96
Server Batch[094/500] KD:nan ValAcc0.96
Server Batch[095/500] KD:nan ValAcc0.96
Server Batch[096/500] KD:nan ValAcc0.96
Server Batch[097/500] KD:nan ValAcc0.96
Server Batch[098/500] KD:nan ValAcc0.96
Server Batch[099/500] KD:nan ValAcc0.96
Server Batch[100/500] KD:nan ValAcc0.96
Server Batch[101/500] KD:nan ValAcc0.96
Server Batch[102/500] KD:nan ValAcc0.96
Server Batch[103/500] KD:nan ValAcc0.96
Server Batch[104/500] KD:nan ValAcc0.96
Server Batch[105/500] KD:nan ValAcc0.96
Server Batch[106/500] KD:nan ValAcc0.96
Server Batch[107/500] KD:nan ValAcc0.96
Server Batch[108/500] KD:nan ValAcc0.96
Server Batch[109/500] KD:nan ValAcc0.96
Server Batch[110/500] KD:nan ValAcc0.96
Server Batch[111/500] KD:nan ValAcc0.96
Server Batch[112/500] KD:nan ValAcc0.96
Server Batch[113/500] KD:nan ValAcc0.96
Server Batch[114/500] KD:nan ValAcc0.96
Server Batch[115/500] KD:nan ValAcc0.96
Server Batch[116/500] KD:nan ValAcc0.96
Server Batch[117/500] KD:nan ValAcc0.96
Server Batch[118/500] KD:nan ValAcc0.96
Server Batch[119/500] KD:nan ValAcc0.96
Server Batch[120/500] KD:nan ValAcc0.96
Server Batch[121/500] KD:nan ValAcc0.96
Server Batch[122/500] KD:nan ValAcc0.96
Server Batch[123/500] KD:nan ValAcc0.96
Server Batch[124/500] KD:nan ValAcc0.96
Server Batch[125/500] KD:nan ValAcc0.96
Server Batch[126/500] KD:nan ValAcc0.96
Server Batch[127/500] KD:nan ValAcc0.96
Server Batch[128/500] KD:nan ValAcc0.96
Server Batch[129/500] KD:nan ValAcc0.96
Server Batch[130/500] KD:nan ValAcc0.96
Server Batch[131/500] KD:nan ValAcc0.96
Server Batch[132/500] KD:nan ValAcc0.96
Server Batch[133/500] KD:nan ValAcc0.96
Server Batch[134/500] KD:nan ValAcc0.96
Server Batch[135/500] KD:nan ValAcc0.96
Server Batch[136/500] KD:nan ValAcc0.96
Server Batch[137/500] KD:nan ValAcc0.96
Server Batch[138/500] KD:nan ValAcc0.96
Server Batch[139/500] KD:nan ValAcc0.96
Server Batch[140/500] KD:nan ValAcc0.96
Server Batch[141/500] KD:nan ValAcc0.96
Server Batch[142/500] KD:nan ValAcc0.96
Server Batch[143/500] KD:nan ValAcc0.96
Server Batch[144/500] KD:nan ValAcc0.96
Server Batch[145/500] KD:nan ValAcc0.96
Server Batch[146/500] KD:nan ValAcc0.96
Server Batch[147/500] KD:nan ValAcc0.96
Server Batch[148/500] KD:nan ValAcc0.96
Server Batch[149/500] KD:nan ValAcc0.96
Server Batch[150/500] KD:nan ValAcc0.96
Server Batch[151/500] KD:nan ValAcc0.96
Server Batch[152/500] KD:nan ValAcc0.96
Server Batch[153/500] KD:nan ValAcc0.96
Server Batch[154/500] KD:nan ValAcc0.96
Server Batch[155/500] KD:nan ValAcc0.96
Server Batch[156/500] KD:nan ValAcc0.96
Server Batch[157/500] KD:nan ValAcc0.96
Server Batch[158/500] KD:nan ValAcc0.96
Server Batch[159/500] KD:nan ValAcc0.96
Server Batch[160/500] KD:nan ValAcc0.96
Server Batch[161/500] KD:nan ValAcc0.96
Server Batch[162/500] KD:nan ValAcc0.96
Server Batch[163/500] KD:nan ValAcc0.96
Server Batch[164/500] KD:nan ValAcc0.96
Server Batch[165/500] KD:nan ValAcc0.96
Server Batch[166/500] KD:nan ValAcc0.96
Server Batch[167/500] KD:nan ValAcc0.96
Server Batch[168/500] KD:nan ValAcc0.96
Server Batch[169/500] KD:nan ValAcc0.96
Server Batch[170/500] KD:nan ValAcc0.96
Server Batch[171/500] KD:nan ValAcc0.96
Server Batch[172/500] KD:nan ValAcc0.96
Server Batch[173/500] KD:nan ValAcc0.96
Server Batch[174/500] KD:nan ValAcc0.96
Server Batch[175/500] KD:nan ValAcc0.96
Server Batch[176/500] KD:nan ValAcc0.96
Server Batch[177/500] KD:nan ValAcc0.96
Server Batch[178/500] KD:nan ValAcc0.96
Server Batch[179/500] KD:nan ValAcc0.96
Server Batch[180/500] KD:nan ValAcc0.96
